Terawatt-hours,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155,0.0014,0.012,0.027,0.035,0.052000000000000005,0.05,0.049,0.0505,0.051236,0.052021000000000005,0.051750000000000004,0.05136,0.057920000000000006,0.05981,0.02980981870603494,0.07931069090599951,0.00008543447835847122,,
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.30900000000000005,0.405,0.292,0.494,0.587,0.683,0.517,0.514,0.494,0.49,0.580831,0.648312,0.912375,1.187319,1.456526,1.86202,2.146246,2.7053290000000003,3.361419,3.995469,4.661073,4.791685,4.7665500000000005,4.964567,4.826179,5.030600000000001,5.0917,0.009380243184932135,0.10449446675337692,0.007273143846477645,,
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.033,0.036000000000000004,0.051000000000000004,0.061,0.08,0.126,0.21000000000000002,0.355,0.521,0.728,0.5733997093736998,0.6468404554852435,0.8321831899572808,0.9756674041627444,1.0781569760154166,1.3189089746079028,1.2996055596681482,1.5115592094010413,1.8791215307122873,2.4933515393946584,2.9107547421180846,3.1742494654903695,3.0699493428291524,3.1050638040346943,3.140571269282151,3.3202575919933968,4.593930555555556,4.375025,4.446005555555556,4.313502777777778,4.301852777777778,4.200627777777778,4.913772222222223,6.3547777777777785,6.040580555555556,6.163630555555557,5.2777874190403145,-0.14606055840073395,0.06381591230157158,0.00753895694754408,,
Estonia,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.006,0.005,0.008,0.012,0.012,0.013,0.011,0.027,0.026,0.031,0.033,0.038,0.036000000000000004,0.038,0.314,0.742,0.783,1.001,0.667,0.74,0.779,0.885,1.6838979999999992,1.242,1.296,1.3440756218486511,0.03426179327472023,0.1523052361351902,0.0019199197396251018,,
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.156,4.999,4.95,5.958,6.465,6.6080000000000005,5.889,7.891,9.333,8.363,8.588526315789474,8.21178947368421,8.932421052631577,9.292,10.370947368421051,9.479473684210525,10.756631578947369,9.928,10.391263157894736,8.743578947368421,10.980210526315789,11.182842105263157,11.101263157894735,11.942631578947367,11.707263157894737,11.317894736842105,11.422105263157896,11.833684210526316,12.825263157894737,13.202105263157893,11.233684210526317,-0.1514238933140929,0.0420664063587044,0.01604654657365174,,
France,0,0.39,0.605,0.926,1.067,1.3702458,1.3918224,1.5151953,1.5500864,1.5770592,1.4158849,1.3329,1.3745814,1.4183881,1.4840102000000002,1.4710235,1.4921525,1.52734,1.5587000000000002,1.6223,1.65215,1.6628,1.7506,1.77325,1.84145,1.913,2.102,2.134,1.974,2.157,2.329,2.423,2.6750000000000003,2.653,2.853,2.986,3.334,3.537,3.717,3.782,3.872,3.841,4.216,4.436,4.578,4.917,5.48,6.347100308511773,7.809869578650614,8.320373690574236,8.844253078228267,9.635901559771531,10.333821474409529,10.550078588396294,10.743961691210131,10.595259914008183,-0.016534922581355138,0.08905262529919344,0.01513460130121568,,
Germany,0,0,0,0,0,0.9200201613000001,1.001028226,1.01874874,1.0531048390000002,1.07625,1.124710181,1.277685232,1.246583921,1.317465978,1.443317792,1.96625378,1.804237651,1.798813004,1.540238155,1.642944808,1.644029738,1.595569556,1.445849294,1.637881804,1.749267893,1.435,1.471,1.558,1.635,1.875,2.0100000000000002,2.098,2.273,3.2560000000000002,3.585,4.731,5.214,6.048,8.841,10.4712,14.3542,18.7004,24.3634,27.809600000000003,30.904799999999998,33.9517,36.9098,43.2284,45.592999999999996,48.385,50.459,51.103510750999995,51.080455139,51.07852220991698,50.41662869126898,50.8155898812748,0.0051594243257917505,0.05015834161340371,0.07258658107314364,,
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0.079,0.126,0.10500000000000001,0.12300000000000001,0.122,0.114,0.184,0.191,0.218,0.19,0.20700000000000002,0.20400000000000001,0.216,0.22,0.231,0.274,0.310028,0.31407,0.40202699999999997,0.37293288703110067,-0.07490306691638104,0.06311408666047869,0.0005327090230098773,,
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.024,0.046,0.039,0.045,0.056,0.05,0.053,0.06,0.065,0.065,0.07,0.042,0.161,0.725,1.6580000000000001,1.264,1.563,1.938,2.335,2.297,1.859,1.655,1.832,2.126,2.161,2.071,2.155,2.309,2.242,2.117,-0.058333698931964606,-0.004056108328099106,0.0030239891437031196,,
Iceland,0,0,0,0,0.001904,0.012091000000000001,0.012033,0.021664000000000003,0.0242,0.005751,0.018347000000000002,0.019012,0.016126,0.018285,0.045630000000000004,0.04467200000000001,0.12313299999999999,0.15896800000000005,0.171714,0.173233,0.17123299999999997,0.212339,0.234136,0.24560800000000002,0.25750799999999996,0.28291000000000005,0.26702499999999996,0.229769,0.25427200000000005,0.258365,0.288177,0.343134288,0.37307241,0.652658067,1.135673,1.3226630000000001,1.4508629999999998,1.4304200153020006,1.4046782756394998,1.48238277502431,1.6590298229999998,2.63259802256,3.5806526811578947,4.037937016578947,4.55308681,4.4653225690000005,4.70146301,5.20950492,5.244991925000001,5.238364799,5.00298221,5.067279583,5.169598667,6.009834,6.018138296,5.960598336227253,-0.012267206891160232,0.02829002585565288,0.008514305459955641,,
