Thousand barrels daily,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Cyprus,7.726465753424657,8.848876712328765,9.62213698630137,10.59554644808743,12.553671232876713,13.261671232876711,15.827972602739727,17.66516393442623,19.006986301369864,16.943616438356166,14.336082191780822,14.535437158469943,15.898849315068492,16.57109589041096,16.861753424657536,16.971448087431693,16.380794520547944,19.519150684931507,20.360410958904108,20.936202185792357,20.896301369863018,22.47057534246575,26.288438356164374,28.086857923497266,29.138356164383563,30.871616438356167,31.53805479452055,36.19467213114754,37.84413698630137,37.497013698630134,39.79605479452056,40.46931693989072,41.51167123287671,45.11747945205479,47.239178082191785,49.083087431694,49.48328767123288,49.0818904109589,52.17682191780822,50.66210382513661,56.64958904109588,56.04813698630137,57.063946952266974,58.32262258641187,57.40339772743516,55.76843835616439,54.97386301369863,51.408633879781426,46.00745205479453,45.68646575342466,46.678547561643846,50.718843715846994,52.52635766693676,51.891864931506845,51.78843164383563,44.26742153005465,-0.14522567830408906,-0.010240871343935587,0.0004860376723500123,,
Czech Republic,78.0833698630137,85.892,95.49898630136987,105.5605737704918,113.45824657534247,136.72871232876713,151.18021917808218,164.67434426229505,184.89701369863016,188.95512328767126,208.07153424657534,218.72407103825134,229.6887397260274,237.85046575342466,241.89098630136985,224.64877049180328,222.37854794520547,206.05471232876712,201.92419178082193,215.6229781420765,211.74397260273972,205.1037808219178,205.39347945205478,197.9945081967213,189.61989041095893,173.57706849315068,142.95197260273972,137.99269269524632,140.25197784817212,146.8827983179308,167.37068956655042,175.01371747749164,168.50661713773044,173.34219795566878,172.8023904746755,167.23095197695932,177.19639185399546,172.38194368846501,184.21378039946435,201.78162141617133,210.16345228404165,206.8084033898492,205.20901369863012,208.56634779549685,204.0660948553216,194.33141232508828,198.54726756370235,195.66024253053092,187.61568180868073,199.25785791757662,191.3455648148419,179.21708264439488,212.96134443889252,214.2083835616438,217.78630136986297,190.87114144297007,-0.12358518307900057,0.006528254495226982,0.0020956848648332966,,
Denmark,202.4471506849315,230.12342465753426,243.8726575342466,263.7703278688524,316.13854794520546,350.73709589041096,346.84180821917806,365.70133879781423,341.32460273972606,308.55227397260273,305.6690958904109,325.2157923497268,325.63402739726035,327.60194520547947,314.0335068493151,268.57103825136613,254.56986301369858,220.53375342465753,209.62846575342468,206.90002732240438,213.95800000000008,211.22049315068497,195.84641095890407,193.11898907103824,186.90372602739728,183.65057534246577,186.47561643835616,184.6106830601093,193.4194794520548,205.13736986301376,214.88706849315068,233.5335519125683,226.56493150684926,219.5983287671233,218.12309589041098,210.6848087431694,202.82150684931503,196.18816438356163,188.31950684931508,184.83158469945354,186.73187039938406,189.6698684890391,190.827634982124,186.65612927990077,169.34888084937137,171.21311817501666,168.147501223456,158.18030032267896,157.72547750743863,158.6807644048167,160.5975533984518,158.0860319698946,157.56748623549626,159.65298399386504,157.70069032544816,130.58773339539945,-0.17192668512798193,-0.007100878705168956,0.0014337983958218937,,
Estonia,,,,,,,,,,,,,,,,,,,,,65.73813294721616,64.96919543224855,65.63049469334945,65.95707255550026,68.12521677914484,67.03641761882578,59.14233248674605,31.459426229508196,33.38465753424657,30.717479452054793,24.343013698630138,26.313551912568304,26.05123287671233,26.18608219178082,24.577972602739724,22.298688524590165,25.91304109589041,28.866684931506853,27.166904109589037,27.414316939890718,28.09561643835616,29.255315068493147,31.258191780821917,29.720006520640446,26.744066284212487,27.836462045292375,27.220379430438314,31.92463488197066,31.380910354862472,29.45685214254301,29.444508828150084,28.802626797716474,30.075913220696254,30.251707937134,27.45045035616438,25.426630358350746,-0.07372629488969962,0.0026103958309042774,0.0002791737085180461,,
Finland,110.56994520547944,134.50301369863013,141.24945205479452,159.51060109289617,184.59260273972603,207.46052054794518,215.1302739726027,227.9210382513661,254.96443835616438,223.22202739726026,231.32172602739726,246.88560109289617,244.57098630136989,246.78361643835618,260.6389863013699,251.46521857923497,241.47353424657535,224.32676712328768,209.23460273972606,211.63598360655743,214.74591780821922,225.11775342465754,225.90983561643836,225.1445901639344,225.7115890410959,230.6205944673983,229.8981211401077,226.71829373390952,216.37071298978103,224.55490286602384,203.99974939359376,211.70782763087684,208.9756795020169,219.00485965067716,221.45274110624234,217.92097282925596,214.42305833826975,217.43531106279974,226.45721189702698,212.68420727083594,220.49250106671565,215.1071740824901,216.81903296045428,212.5536952598078,202.3153749334349,210.02212141418082,203.78943678310725,197.47440396208185,211.99707968681412,206.4788337004424,205.55201068270537,209.9182894062625,207.97273212990285,209.4814375436988,205.53046575342466,187.6105643464262,-0.08718854083898686,0.0015778968556807715,0.002059885099503708,,
France,1065.4967671232876,1145.2225205479454,1315.1567123287673,1418.657267759563,1641.9334794520546,1860.037835616438,2022.4169315068493,2237.728333333333,2499.0793698630137,2374.834164383562,2181.4788767123287,2349.0204918032787,2272.06698630137,2398.8250410958913,2388.385643835616,2219.989344262295,2023.2968767123284,1883.315808219178,1849.9806301369863,1786.5480601092895,1769.0617808219179,1809.7049863013697,1824.2017534246575,1807.440792349727,1857.1613972602743,1894.606191780822,2001.1281917808221,1995.7075201934056,1925.463005258727,1864.104330023229,1879.1029753067605,1916.1925403080536,1935.8953051516241,2002.1940903806308,2029.8474489404573,1993.6807850046143,2009.458630817141,1952.96467006167,1951.100165860401,1962.842040505674,1945.4033469959556,1941.328378106381,1909.5735777670322,1886.1723270097614,1819.1480615121259,1759.7265912997425,1721.3389180313131,1669.1137276298873,1657.3204771682845,1609.5936695429045,1611.0468442257725,1595.6112194684429,1607.1708737190686,1605.214012164055,1599.3634173324658,1369.5176586581217,-0.14371077653989206,-0.012793716373680097,0.015036727960414603,,
Germany,1708.6315068493152,1915.9679452054797,1997.3059726027395,2233.0233606557376,2520.928246575342,2765.0503561643836,2888.109123287671,3036.9309289617486,3249.325972602739,2956.8066575342464,2874.848931506849,3097.394098360656,3072.845041095891,3229.590410958904,3336.600657534247,3014.44199453552,2753.7035616438357,2608.49298630137,2564.0378904109593,2555.174371584699,2643.4958356164393,2778.549616438356,2719.68104109589,2723.1808469945354,2571.5056986301374,2684.624767123287,2810.1761917808217,2827.1292094882247,2881.438604347525,2859.042948017782,2860.2653401903544,2900.205802243578,2895.372748739062,2897.83494681522,2805.7894710775427,2745.628570672339,2786.433196645926,2696.0155582371463,2647.310713606577,2617.8754064725017,2589.333440466468,2605.65629937351,2376.472897213704,2498.56495034265,2405.1180823424093,2441.109095890412,2364.8233972602743,2351.6453278688527,2404.333287671233,2343.903890410959,2336.129452054794,2374.4563934426233,2442.508888473779,2325.452257048461,2339.252405525402,2127.3058022922155,-0.09060441820325194,-0.0027729091191299737,0.023356923100226197,,
Greece,84.7706301369863,92.82145205479453,109.21298630136987,112.2417213114754,119.9482191780822,129.852301369863,143.3420821917808,164.9010655737705,192.4408767123288,179.70227397260277,190.96857534246575,203.19092896174863,208.20945205479453,228.01383561643837,240.88323287671233,246.0100819672131,231.49717808219174,236.59246575342468,226.77109589041092,232.09049180327867,241.93473972602737,244.39463013698628,265.4282465753425,273.2858469945356,297.58367123287667,313.7167608759632,320.57071672329835,326.71682941374235,334.00404296206125,341.5715560587008,356.1655186817744,369.6735475300439,374.9228767123286,391.8851170403467,383.0708100853489,396.81266207335426,403.69754541684506,406.3413542982127,427.4085909072667,417.7332625058701,421.80147945205476,440.7987054958605,447.9431106479592,427.6770383048969,403.9427237178855,368.61639264459484,351.78389899956693,307.39511462560773,285.0561971767047,283.9620559767632,297.11570927032056,296.91563074289127,301.3484775122436,298.0076708219178,308.0874425753425,249.07355198132763,-0.19154915922801063,-0.026725330025994753,0.002734722856328172,,
Hungary,73.12246575342465,80.92452054794522,86.06065753424657,90.22863387978143,101.01169863013699,117.52627397260275,132.6987123287671,144.0687704918033,163.10531506849316,178.35378082191784,202.53509589041096,212.4711475409836,225.91723287671232,249.26156164383562,236.2134246575343,230.51306010928963,221.39547945205476,210.48786301369864,199.95668493150683,207.7316120218579,212.13501369863016,197.39654794520547,206.55487671232876,192.34431693989072,188.36547945205479,190.7494589726696,161.32101155738306,170.9969343058268,154.82807866783662,159.37761828048917,152.52585314084405,141.35891559308996,145.50152627918817,154.59726980507207,146.92458491537016,142.58532706953787,138.20062778451998,138.3549241512769,128.3834134559109,136.16538196162446,157.54714269609318,168.26246788432496,168.3509018943865,163.45745744851118,154.3718910864216,145.98943038250653,142.37183447216862,133.15990732780136,132.06673126380952,146.90935547529583,157.07882569624468,156.79275569030335,168.06334012046145,180.01820534980897,181.53041450456018,170.60787169784834,-0.06016921647274409,0.01633789168452693,0.0018732026844688323,,
Iceland,9.403095890410958,10.12427397260274,9.876082191780823,10.5174043715847,9.71178082191781,9.962657534246576,10.83350684931507,11.58120218579235,13.464109589041097,12.509643835616439,11.817123287671235,11.822349726775958,12.387287671232878,13.014794520547946,12.562520547945207,11.586939890710383,11.361698630136987,10.436821917808219,10.133534246575344,10.553551912568306,10.662739726027398,10.800931506849317,11.744410958904112,12.227295081967213,13.151534246575343,13.391890410958906,12.594465753424657,13.467267759562842,13.974547945205481,14.157561643835617,14.2592602739726,15.931803278688527,15.65841095890411,16.078849315068492,16.148712328767125,16.426065573770494,15.418602739726026,16.02268493150685,16.228855510531503,16.99608483540232,17.36251772193137,17.617749169368082,17.65890350943616,16.318172215622678,15.173226115157535,14.54333763861808,14.360287672579723,14.183290070898087,14.898237207504108,15.647775415945425,17.244104036187668,19.042379541439345,21.29592925857123,23.032764619781645,19.639971180105203,14.709675351327384,-0.2510337608729327,0.026139230785331202,0.0001615060494076779,,
Ireland,46.5492602739726,52.169479452054794,58.485013698630134,64.80642076502733,70.94257534246574,79.34597260273972,87.80673972602739,96.22341530054643,104.45610958904109,103.46353424657535,101.28128767123289,102.66978142076502,110.12945205479451,119.8670684931507,125.50071232876712,112.97644808743168,101.44772602739727,89.92838356164384,81.788301369863,80.18978142076502,80.24208219178081,97.85016438356165,86.668,79.50396174863388,82.12975342465754,90.39986475897489,98.70644363601895,102.98348551755396,104.64883230549017,113.82363380745666,116.2093739167305,122.03843727528721,133.17417627893732,148.8745602495376,168.3059476271329,168.02668239520548,181.53977713942854,178.67167912219324,174.8973884108034,180.50825330327768,190.68446085379728,191.00793985468422,194.90110375496445,187.1053114153151,166.18058400757437,158.20658344270365,146.69328947173153,138.19528097612056,139.84884072493753,138.89978126561326,145.5959097892065,152.09281507306002,152.6806540184247,158.6097311673467,157.5717873069508,132.1687996713932,-0.1612153296584269,-0.005305267663726521,0.0014511578386368176,,
Italy,978.985917808219,1079.8621095890412,1198.532904109589,1318.6650546448088,1462.6036438356164,1658.8880273972602,1789.8739178082192,1885.6218032786885,1982.7946027397256,1927.0310136986302,1814.7025479452057,1890.7385792349723,1844.117506849315,1975.5924383561648,2035.5127123287668,1929.2932240437158,1900.2214520547943,1809.3663287671234,1815.8130684931505,1732.3379508196722,1725.9259452054796,1765.927671232877,1845.156493150685,1876.3316120218583,1909.072410958904,1969.2239452054794,1968.9301095890412,1989.33174863388,1948.0720273972604,1943.1552876712326,2013.6826301369865,1977.9315846994537,2001.5553698630135,1991.3699726027398,1987.813698630137,1957.5677049180326,1926.0769589041095,1927.0747671232875,1911.7758356164386,1872.546488189223,1822.7607547562486,1818.164155539368,1770.3285830495859,1675.3372887897428,1563.569380578035,1538.4582605554947,1495.1257101085796,1400.701929413925,1288.9503352288232,1219.510587923522,1293.0909052328286,1284.398200803123,1303.7437868182974,1330.5699177959405,1276.564178202956,1079.252190667541,-0.15456487883999293,-0.020075649727812284,0.011849735188993642,,
Latvia,,,,,,,,,,,,,,,,,,,,,112.43005479452057,94.65038356164386,76.96758904109592,68.84915300546444,69.0377808219178,65.06720547945207,63.1123835616439,47.90691256830601,42.97331799943479,40.650048219184356,36.58663563307671,38.17471476507968,34.33049872390538,33.04211825101669,30.951602940389552,26.22986343362944,30.513318436296018,30.222671194625228,30.65105241247726,32.81856829033523,34.766926207241944,32.96796876800754,35.75682616204105,34.86759837380911,31.802715778723048,36.40920426643058,33.53629471347757,33.41403499058688,33.927504506150335,34.24993972605875,35.91711535528915,36.680703894499224,37.557066630450855,35.68073281739857,39.23581980821918,35.13016230340472,-0.10464054338312578,0.021225974382998336,0.00038571440858899955,,
Lithuania,,,,,,,,,,,,,,,,,,,,,167.16797260273978,139.91347945205476,153.58065753424663,147.32046448087436,151.6135068493151,144.98112328767132,159.56375342465748,83.69846994535519,72.74676712328767,67.11394520547947,62.0588493150685,63.96224043715847,64.422301369863,73.34769863013699,61.09323287671233,47.98650273224044,54.756630136986296,51.462931506849316,49.74802739726027,53.358940441422035,57.13681194155816,57.93263572331404,58.30675148858969,62.705561093859075,53.571189701241565,55.01543561643836,53.29256164383561,54.52068852459016,53.17514794520548,52.505726027397266,57.0133506849315,61.23788251366122,63.811610958904105,67.83038356164383,68.01561643835618,64.14359028599998,-0.056928487237419834,0.024159822841274714,0.0007042696466432704,,
Luxembourg,16.145616438356164,18.2766301369863,20.10613698630137,22.155655737704915,24.634547945205476,26.153945205479456,27.29479452054795,28.70300546448087,31.840219178082194,28.729835616438358,25.903397260273973,27.936092896174863,27.67230136986301,28.03021917808219,26.411068493150687,22.452650273224044,21.758849315068495,21.505589041095888,20.552246575342465,20.57551912568306,21.884164383561643,23.703205479452055,26.631205479452056,27.20825136612022,29.962904109589036,32.95110033427199,38.41387630765732,39.49717192728012,39.45216502610298,39.5668715414805,37.25486973718095,38.5318122311368,40.51833993321249,42.25457364853115,45.12082530567744,48.1945115381121,51.26940116452599,52.13566478408525,55.87779607868849,62.97559040736306,64.73783147238704,61.49060105181312,60.84466226572695,61.09794817133598,57.35836225240688,59.930229853212026,61.292706624739786,58.9788159740362,58.2803975299507,56.62084347118581,56.01380273789576,55.977614187332776,59.14933000945882,62.694978277749264,63.66244956164384,51.508929539834796,-0.19090562969998326,0.01048218277036339,0.0005655463849816687,,
Netherlands,477.89186301369864,521.7595342465754,533.5627123287671,572.5233333333334,625.2228219178082,699.746301369863,695.6861917808219,776.9110109289618,808.2010410958903,697.9767945205479,687.9018082191781,771.3645901639344,744.1610958904108,774.9485890410958,838.5484657534247,779.5431147540982,725.928794520548,640.2225205479451,609.970698630137,611.5197540983606,621.795410958904,685.2705342265753,691.5326849115069,726.6602350126776,719.598287681233,750.7716986801371,711.5717383682043,756.1810706440242,744.8783523383989,740.9122900156517,783.680102194557,778.3985353717075,810.8683112425086,820.3838567195527,840.4457323215432,844.7106177811752,886.2307446623502,898.1611368625589,901.0201483605128,938.192523015228,990.49098560811,982.5425451469713,1033.8945273730972,979.4262608305843,945.243604819593,964.0649356624654,972.366614484362,926.2364619649949,899.5271775694695,866.2588930709097,836.686923942108,854.3599390349762,829.8257632399722,857.8397483541324,825.9249154991169,770.9793896686632,-0.06652605436566761,-0.013403246625908083,0.008465029473875651,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,21.104010001718184,19.022689868299928,20.25678702714013,21.938553499195674,16.925231733589957,16.144748320279056,24.275276521033927,20.555962663441488,18.537184401838743,18.785095704379145,18.8899156657985,15.57795149539268,17.690612652295258,17.15318484988278,17.448582743191327,18.024247353018147,18.903668676088934,20.571634561721595,18.76714347681061,19.579903919984215,18.947967806956537,19.556172258453014,18.811540887823195,18.605871712786694,18.55622919042827,19.937804765790293,22.144547573162924,21.32691632464751,20.595600712328764,22.348711917808217,19.947603438284034,-0.10743833865480623,0.013314352718245326,0.00021901629706447249,,
Norway,99.44945205479452,112.01449315068493,116.5856712328767,129.531912568306,142.95219178082195,161.00608219178082,160.1228493150685,167.51144808743166,171.9394794520548,156.366,162.42490410958905,178.53860655737705,176.64964383561642,200.47252054794515,199.82660273972596,198.84024590163938,186.36884931506847,180.13287671232874,176.1453698630137,185.43032786885243,195.19556164383565,205.9494794520548,209.32926027397258,196.34942622950817,197.77698630136985,191.76713559419815,178.55206499157214,182.01753543874605,195.01895993083795,197.2353206569724,194.92790204108252,205.7982289165226,209.4219440315978,210.4978213174898,207.72544566700554,193.89794430091735,221.13825611344427,215.2315019004509,224.02664794054425,217.73360052274217,216.21694921506773,220.6691218031716,220.36174991183682,218.14257314078344,221.61373984846094,229.10707408752597,225.1143658055627,218.22838726707548,228.53561708745121,218.36790878824743,222.50881651602896,217.41874778116096,222.87103713234444,231.10140788872206,222.99443377261815,217.35950940041718,-0.02526934989752594,0.0006212783745511707,0.0023865160056904034,,
Poland,108.74528767123287,113.8916712328767,124.1843287671233,154.39775956284151,170.27057534246572,181.13769863013698,191.0399178082192,213.60669398907103,238.10975342465753,250.00194520547947,271.6142465753426,298.0570218579235,320.04435616438354,342.82191780821915,349.1265753424658,346.71907103825134,325.0694246575342,307.3023561643835,318.65879452054793,325.97614754098356,332.04391780821913,344.26698630136985,349.21158904109586,356.7948633879782,356.4168767123288,325.35353424657535,308.39109589041095,284.68631147540987,291.9955890410959,309.26010958904106,316.5301643835616,369.9190109512667,388.4329357614681,439.6550934742763,463.1220780044104,426.1856246360466,419.35634215850814,429.6000269245827,440.8876213712715,469.47189989632506,487.02163009546734,529.800616847591,548.3007974268417,566.5117925172171,565.7678855200639,593.4408832697059,591.0380613518976,570.2783383935923,537.3823901190209,537.700691488884,558.4632668313496,605.4785296504228,661.7497260273974,684.5534165464883,702.4398425840358,659.5134943615852,-0.06111035510818863,0.02187337678735024,0.007241180818839803,,
Portugal,50.25331506849315,51.66654794520547,56.91597260273973,60.95767759562841,64.53912328767123,91.52404479452056,103.56001895890411,112.38714748633879,123.7879980547945,131.24513528767125,137.71776969863015,143.55582928961746,143.09939268493153,148.07497884931504,157.87877926027397,167.83853510928964,177.4190355068493,187.0261878630137,187.73935726027395,187.7765493442623,185.00435402739728,198.2636253424658,194.16658715068493,205.55144653005465,253.5291354246575,237.43558684460615,245.6214852527825,269.4596997418713,257.81599054304235,259.65665009361624,290.00110605463817,277.9744121006633,297.7719468544679,322.4736090638645,333.83162656946547,327.9942523388696,326.6711404839778,337.76974303029266,318.8278332103246,323.1069518611737,332.0297201776859,297.7745884605094,304.41426342770006,292.63763098877666,273.75937143466496,272.0417951203854,255.89729271985175,231.20826688880936,241.3854292920603,247.46356999715854,246.2009010813843,247.95374039206246,245.91728479172255,245.28577431594914,252.87241848630958,207.7800062697475,-0.17832080100504666,-0.007905032320502103,0.002281337089842792,,
Romania,142.54958904109589,148.9004383561644,169.9727397260274,180.3346174863388,200.29610958904107,217.6071506849315,221.9244383561644,235.96868852459016,265.196301369863,244.40712328767123,278.60435616438355,310.0316939890711,332.58561643835617,365.7751780821918,387.1330136986301,365.7066393442622,327.97400000000005,325.05698630136993,291.26627397260273,278.7082513661202,295.069205479452,314.30142465753426,346.61756164383564,324.37557377049177,335.83624657534244,363.1155342465754,299.9879452054795,252.34355191256827,235.01375342465752,219.46898630136985,266.64246575342463,252.57092896174868,267.69399999999996,235.89369863013698,190.46271232876714,197.03005464480876,210.98942465753422,219.80843835616434,194.17432876712326,223.39292349726776,217.58010958904111,213.95917808219176,218.18334994956564,216.04776225882787,195.12608277264147,184.02147945205482,190.7654794520548,190.87136612021854,173.85569863013697,186.91167123287678,190.5737808219178,201.82472677595632,212.81147945205475,219.1551873121598,230.3833267177219,225.3293613694518,-0.02193720101308594,0.016748573859798777,0.0024740216286997263,,
Slovakia,44.881095890410954,49.3578904109589,54.86882191780822,60.6936612021858,65.22323287671233,78.5741095890411,86.91098630136986,94.64879781420765,106.29534246575342,108.62682191780823,119.58041095890411,125.71590163934427,132.03619178082192,136.7233424657534,139.05284931506847,129.13554644808744,127.82230136986301,118.45728767123288,116.05767123287671,123.96655737704918,123.18298630136987,120.24536986301368,117.36967123287671,115.0484699453552,115.15268493150685,99.60068493150685,87.92252054794521,80.12581967213116,66.6924109589041,69.61361643835616,68.4842191780822,71.28860655737705,71.87257534246575,80.23838356164384,73.24082191780822,73.37322404371584,67.3549589244895,74.61123336481067,70.39849347612629,66.78713130981708,80.0624658013174,71.75076801053137,76.36876658787139,82.03915181545612,78.44805569750643,81.53257374865389,80.75413698630136,74.05617486338798,74.80934246575345,70.72824657534247,76.63928767123289,79.02158469945356,89.02704109589041,90.47583561643836,86.30391780821918,81.53914422353513,-0.055209238533899696,0.009589517544758897,0.0008952655134185323,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,34.98094796878344,33.96463780149695,33.01924600278094,39.69103049709373,42.91331710773625,46.5547116139033,53.658040119442134,54.26621221965633,51.83413934911441,52.08771838587931,49.54610941235485,51.766954344658004,50.30422482467024,51.007766631034954,52.34552365078952,53.344062035861086,55.66066539648135,55.182698837868166,63.7737705533158,54.766148243629765,55.43392839836748,54.97803948355375,54.008363177633015,51.38347090344479,50.3589921642052,49.464258420947495,52.37408633284583,53.84136932929587,56.33511298492653,54.32176506849314,43.1346388181879,-0.20594187681861287,-0.0008143975659754554,0.00047360019454976943,,
Spain,268.46416438356164,318.8386575342466,387.6718904109589,411.12412568306013,469.01391780821916,534.0148767123287,593.2547671232877,622.7146994535518,745.2465753424658,775.6787397260274,813.886602739726,920.0876229508197,879.0899726027396,930.0054520547944,992.3895068493152,1042.7995901639345,1016.3785753424658,969.2519178082191,988.2174794520547,939.6122131147542,914.2142191780822,909.2632876712329,944.4017808219177,975.6000546448088,1024.1249863013697,983.3455675968536,1012.2844598004068,1116.8449299062925,1057.4023954676795,1110.884794520548,1179.5042310841181,1205.788454410295,1256.363754023785,1357.808429749781,1404.0490156567753,1421.663048071652,1481.5275446754233,1491.570451720475,1526.3508048490664,1554.0295967102118,1570.0624481870677,1576.6611114266798,1588.9239072990651,1528.7353394984107,1441.254157537405,1429.7882570964748,1369.5154152151724,1285.4653940926933,1190.765200713478,1188.4458012886626,1233.1764137625275,1277.659096331007,1290.844698239555,1325.0187250832012,1325.4571937503756,1077.764576487551,-0.18687334334953465,-0.008340644741543723,0.011833401810892857,,
Sweden,373.9610042299423,421.57629738094784,421.2205152389176,473.1279869675559,507.9129083721161,551.0986822613498,520.8781088975741,532.9438565385158,548.1725602800551,488.42189440628505,491.4542731857859,540.3645958941028,525.8294065880364,642.7665759436395,688.4999347460922,608.6824977880495,551.767151097561,515.5844327026334,452.2782908049001,433.305882671592,463.26548889161177,497.9738355531201,436.054762984079,409.55687520412073,393.8615174998988,393.2373893189031,345.16154337628717,363.4639793756497,355.6674781774633,377.33665583358413,360.3769531944239,382.6473037222519,361.0346032031361,401.5789306281908,384.62424188481225,335.1684285934216,342.54957924693883,349.1558881599144,367.7756300025426,351.4800599692597,359.2348417639207,362.13713932922644,359.49705044130747,341.2595075304687,325.9143723229827,328.8995097331585,310.35280314426905,309.3385423915986,307.13407917654854,305.4143571843015,302.6299227374261,319.2724902495494,320.86414322404056,305.00881974772267,324.52774277811346,290.0858259488413,-0.10612934516609518,-0.0004262750055933351,0.0031850203773486326,,
Switzerland,164.18868493150683,174.7298082191781,188.00657534246577,207.60401639344263,226.43038356164382,253.71876712328765,269.50597260273975,275.5706284153006,297.28438356164384,265.0938082191781,255.9944109589041,265.31423497267764,267.52158904109587,277.58005479452055,266.40923287671234,265.9062021857923,247.47917808219177,234.43997260273974,256.36934246575345,247.9230054644809,253.4088767123288,276.47794520547944,261.18852054794525,261.77696721311474,252.2841369863014,270.1974794520548,274.9482465753424,278.2265027322405,261.5937534246575,269.93978082191774,250.54186301369865,258.901174863388,273.2674520547946,276.66145205479455,268.93180821917804,260.25683060109293,278.26399999999995,264.24369863013703,257.0350136986301,255.01155737704923,259.90108589205477,266.0192645149451,240.6638322575342,255.5222700709665,259.8226612266167,241.70690003586265,234.48934187210574,237.9916714199846,249.09757964700452,224.15088339726026,227.49830210958902,215.58028719188331,222.35335687874175,215.43500429122275,220.4123246412988,183.00706891268678,-0.1697058265207524,-0.016315371797638867,0.0020093406555773876,,
Turkey,69.37386301369864,82.81221917808217,97.02052054794518,116.5658469945355,129.43950684931505,136.22065753424656,160.35378082191778,181.11341530054645,222.6339726027397,216.18408219178082,240.45999999999998,270.3786885245902,308.37172602739724,338.3984931506849,302.5853698630136,306.430737704918,303.6469589041096,324.4637260273973,342.9591232876712,340.38806010928954,358.86545205479456,391.36517808219185,443.5250684931507,475.3810655737705,447.4069863013699,476.19547945205477,465.0753150684931,489.81434426229504,562.8303287671233,540.037616438356,606.3245753424658,631.5478415300547,627.6640547945206,630.3781369863013,629.1462465753426,666.5101366120219,617.774794520548,655.239205479452,644.552109589041,662.0360109289618,657.7125205479454,681.2763561643836,695.3287397260274,685.5305464480872,709.152191780822,693.636602739726,672.7442739726029,703.5081420765028,756.4994246575345,774.4282191780821,917.4523673135078,975.9549164257285,1024.8271865829813,992.9219766334008,999.7208977044937,906.058908597705,-0.0936881376810772,0.034937043910745036,0.009948145785898848,,
Ukraine,,,,,,,,,,,,,,,,,,,,,1271.6045479452046,1277.6596164383554,1330.1576712328779,1219.8148907103823,1170.676191780822,1305.1274344290625,1246.1487512890023,799.9101639344264,572.6422739726027,503.5803287671233,530.79701369863,324.81270491803275,380.1905205479452,347.69380821917804,264.74087671232877,249.1913114754098,278.2054246575343,284.64810958904116,295.9506849315068,295.9823497267759,304.91323287671236,312.1462287671233,324.450358630137,310.44292950819676,301.8565726027398,283.66972465753423,282.5156189041096,286.6017931693989,266.9287687671233,244.89458904109594,213.636159521927,225.85852665733114,234.10853534246576,241.10682547945206,246.6671646907854,234.41403418815338,-0.049674753094892776,-0.019988728924388854,0.0025737675158159505,,
United Kingdom,1466.077589041096,1573.5986849315068,1696.2687397260274,1794.1645355191256,1930.183150684931,2030.7255068493153,2036.7772602739728,2155.1543169398906,2228.135616438356,2069.2868767123286,1815.0775342465754,1806.0069125683058,1829.2273150684932,1903.1642465753428,1921.8415342465755,1649.1476229508198,1538.9426849315068,1560.1887671232878,1516.8438630136986,1824.7979781420768,1615.95104109589,1641.006602739726,1604.883369863014,1699.7268306010926,1738.641506849315,1750.7314520547943,1751.0236712328765,1771.0792076502735,1788.6017534246575,1782.5670136986303,1765.7971506849315,1805.6691530054643,1762.97101369863,1757.3852054794525,1743.0029247123289,1712.8855829093586,1714.2642434411569,1710.2983302601347,1725.5564499451891,1760.289607749207,1831.0009867408148,1813.1830482097218,1751.8590961244524,1718.7592835599883,1644.4441622586926,1621.7280850102786,1588.6287675960355,1531.9976402139257,1517.2698886375204,1521.5097633063276,1563.2130036665471,1612.1483715700992,1618.5314090931,1601.7982101948805,1571.5550931796279,1229.8313028987839,-0.21744308663685208,-0.004523418136527013,0.013503030517336072,,
Other Europe ,81.31331333584929,95.57522159493128,116.55697671473314,134.79063619352547,145.17818876562842,172.80528435783623,217.63235878356164,226.59708552459017,247.75604287123286,278.871638339726,273.8223570958904,291.0028488688524,317.0642628273973,347.55704752876716,372.0116351890411,341.90219472677603,315.42808556164374,323.45684646575336,347.042645260274,324.08010079234975,450.0473287123288,471.6667580547944,474.1118191232878,507.07787035519124,486.909535479452,328.2794503561644,253.42383890410957,192.18356508196723,172.002265260274,159.9652541369863,153.32414687671235,183.822936420765,203.5736889589041,193.74099334246577,171.2893659090411,186.248198515847,217.25470396383565,233.58499371726026,255.6842963835616,277.146790166879,289.7017941735696,298.0792236800627,313.66642009890484,314.08529765623746,314.90899049288464,318.4786124349437,319.71873605543004,299.71651107695874,297.4182099437481,294.5944089664711,304.564115387886,325.6676062236092,341.37163488156665,338.0194222252936,343.1792833815139,312.9525836456657,-0.08807845111747337,0.008633992215261399,0.003436087760562053,,
