Exajoules,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Trinidad & Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Venezuela,0.0008373600000000001,0.000879228,0.000921096,0.0009629640000000001,0.001004832,0.001004832,0.005973893712000001,0.006293639628,0.011405387484000001,0.008541825624,0.010546758540000001,0.006917765904,0.010720008324,0.00330254784,0.0068845227119999994,0.006557324292,0.006478277508000001,0.0036974886840000004,0.005173963704,0.0056604698640000005,0.007494832548,0.008334160344,0.010948063320000001,0.007958227572000001,0.021851620956,0.019375924248,0,0.00015281820000000003,0.00119198196,0.002322878508,0.00021394548000000003,0.00067240008,0.0014364910800000001,0.0014976183600000001,0.001528182,0.005532102576000001,0.0020478057480000002,0.000764091,0.0018032966280000001,0,0.0015587456399999999,0.010361199564000001,0.005807133468,0.005898866256,0.009933308604000001,0.008343957456,0.008588466576,0.008832975696,0.008802412055999999,0.008252266536,0.005501518002,0.006173926455600001,0.003429952164,0.0013719892392,0.0008391938184,0.00054594830299573,-0.3512146669481627,-0.2189536003392185,0.0000036054118981898726,,
Central America,0.000013082692572488,0.00006563224292032136,0.00009227628764265505,0.00006774235462556135,0.00012018639938813272,0.000040023671784118005,0.000066410360577022,0.000289891769988832,0.00041550826008384,0.00017310429594031204,0.00004582982428508,0.000027523576507174,0.000028169991264953998,0.000029963586214407997,0.000059659696408076,0.0006178036755786,0.0006041547075786,0.0001153876755786,0.0001153876755786,0.0000316516755786,0.0009452049539388718,0.0009809601724698,0.001055484683720088,0.000542605322587488,0.0014250641239857119,0.0010158298958731602,0.001423064123985712,0.001312440003051288,0.0016652913537689362,0.0016843878511847443,0.001313440003051288,0.0036335084216615843,0.0017793512639999998,0.001845476672,0.0036775872120000004,0.010880826848,0.011556873308000001,0.014884865294081999,0.016797000372,0.01724525191235345,0.014284362499999998,0.015383518221200002,0.017721419428000002,0.019025926729999997,0.015016633013200002,0.018133391494400002,0.025644511257976,0.032941510903568005,0.041954881784096,0.045354271301037204,0.05647297272151681,0.06183736725833648,0.04578225458696021,0.05718022381732599,0.08550444144817934,0.0673207621694841,-0.21481475671046724,0.1899853387919579,0.00044458252839915316,,
Other Caribbean,0.0020934,0.0020934,0.0020934,0.0020934,0.0020934,0.0016747200000000002,0.001381644,0.001381644,0.001172304,0.0012560400000000002,0.0015588480000804754,0.0012560400000000002,0.002344608,0.002344608,0.001967796,0.00230274,0.002260872,0.004103064,0.0085669080738424,0.006930614217443,0.013515529521443,0.010801081407086799,0.016883719609805,0.0159661099963114,0.014622091678645598,0.0137903608107768,0.0143902345193096,0.0131979146061634,0.0146565343360454,0.011317183459202601,0.011722526726464599,0.009613279271901259,0.0100572011311066,0.012210591715207348,0.014673695270075934,0.01598695687872315,0.01800145148294713,0.036874152566053336,0.06705573484315366,0.07787451303984343,0.06790545283900942,0.08728534375750459,0.08962031287481025,0.08415188616995176,0.07593356949609222,0.07898743409005574,0.08796921881171547,0.07935260584993833,0.0870152274935598,0.09898102693370145,0.0931128374879964,0.09357578238724451,0.08409113732495388,0.09106308370713552,0.14101759558071927,0.2088925114995387,0.4772749888034751,0.06385869872169136,0.0013795144014012843,,
Other South America,0.0013230288,0.0011136888,0.0012686004000000003,0.0010341396,0.0009671508000000001,0.0012004031201522172,0.001121691280152217,0.0010911276401522172,0.0009376024401674388,0.0010117088001674387,0.0010577636001674387,0.0009419196001826603,0.0009088438801826604,0.00017154840018266033,0.00025277232018266034,0.00023183832018266036,0.00019093804019788206,0.00012397684015221696,0.00012214416018266035,0.00013525360019788206,0.00015979776022832546,0.00015979776022832546,0.00016189116022832545,0.00021757560022832545,0.00015896040022832545,0.00016314720022832544,0.00015937908022832544,0.00015058680022832544,0.00015058680022832544,0.00015058680022832544,0.00015896040022832545,0.00016733400022832544,0.00016314720022832544,0.00013386720018266035,0.00014224080018266033,0.00013386720018266035,0.00015200080019788206,0.00015480120018266036,0.00013386720018266035,0.00016037440019788207,0.00017335348019788206,0.00018549520019788207,0.00019805560019788208,0.00018968200019788207,0.00020224240019788207,0.0002449477601978821,0.00022233904019788208,0.00025206532019788204,0.00020491244016743868,0.0001703199601369953,0.00030249248012177357,0.00031450384010655186,0.00021836540000000002,0.00033517712000000004,0.0002225522,0.0002225522,-0.002732240437158473,0.009615403971264147,0.0000014697222162711033,,
Total S. & Cent. America,0.2419553439602176,0.2444319359761238,0.25886643226237954,0.24828932955058491,0.2701761157520903,0.29942916515639,0.27826967341651054,0.2726050044370449,0.2845344965596555,0.3105916552547552,0.32592579543308325,0.3279989261065759,0.3748018721780698,0.4016437972011254,0.42478484463735267,0.4503630962368068,0.44464963438272703,0.4472123171175422,0.4974643818648594,0.5711876294284984,0.6618320837468542,0.668349971540774,0.736732115647675,0.7300196855041073,0.7883978303344021,0.6623487742446419,0.7009739023075422,0.7353505447264415,0.7450695739871276,0.7896498863394312,0.8020699379007272,0.8249345584720601,0.8852813174135846,0.8688264042358049,0.8625318649670889,0.8778841036540866,0.8304654099250268,0.8184169003794228,0.8823021886816553,0.938249924719299,0.87734522710869,1.0217992799289444,1.0883150535037258,1.1563003239943157,0.973835182793356,1.183060152486975,1.260215026583138,1.3247756801607111,1.44585490588731,1.5225359648725985,1.4983727838787098,1.4526188135621287,1.4205381282036218,1.4088196124531902,1.4535912159291284,1.4796605281258965,0.015153176234954158,0.04086806216130645,0.009771594936945417,,
Austria,0.21281363910934745,0.20328334700176365,0.1924232466931217,0.18998526499118165,0.18697103306878307,0.201075,0.184441,0.167234,0.166211,0.175402,0.152426,0.16221600000000003,0.136081,0.138248,0.15007,0.154205,0.15786,0.15014,0.16076100000000001,0.18319100000000002,0.182934,0.163089,0.161782,0.154922,0.15562099999999998,0.17150600000000002,0.17990000000000003,0.1399752879,0.1258515005,0.127636,0.14521910999999998,0.14583668959999999,0.15468670920000002,0.136188,0.13525169873462628,0.15292441892754,0.15797208061606927,0.16048696196547232,0.17117169950185673,0.16767470341596283,0.1671769717596475,0.16703269385750144,0.1614945362430254,0.1595390719952397,0.1202068233900587,0.14133844616388253,0.14515069113768603,0.13483746379281353,0.13714672691509316,0.12562402776163034,0.13576893457744124,0.12592654444158816,0.13163238227561586,0.11622587044960953,0.11890078126665045,0.09328211922,-0.2176060657399922,-0.0010918448031691508,0.0006160298707381175,,
Belgium,0.8025737565798,0.73213557891984,0.7185501020671201,0.7418310416960401,0.72248526492012,0.6808841738388001,0.56382102854388,0.5385003909051601,0.45190014408468004,0.48336278424768,0.36100428283461605,0.376213580006112,0.381582972983376,0.39075860832375603,0.43536714412212,0.43889222331288,0.45465323178384,0.45536583812292003,0.38858445420458404,0.45064273458240006,0.44937608020704006,0.383434060467996,0.381575318424408,0.38559059205289203,0.405124283465964,0.44507421522,0.42573974029200007,0.3810248837640001,0.36093104891999994,0.38795642424000004,0.37054582578000006,0.354627654048,0.33106409244,0.32931652212,0.28854609174,0.31926112642800003,0.30410796679200003,0.260699098788,0.252176741784,0.23455554728400002,0.21551670230400002,0.212676293448,0.19435221896399998,0.19193781700800003,0.123642442332,0.156961792224,0.1477762461,0.13918551865200002,0.14726734056000002,0.14041911740400004,0.14119401034800003,0.133800414624,0.130743464472,0.12997522854,0.13016782134000002,0.10757010435175071,-0.17586239165358153,0.005156316342931788,0.0007103869212363162,,
Bulgaria,0.251040528,0.258869844,0.28110175200000004,0.305385192,0.30701804400000005,0.33582322800000003,0.33146895600000004,0.34164288,0.34428056400000007,0.338419044,0.354789432,0.33071533200000003,0.329375556,0.35118878400000003,0.36211633200000004,0.37982649600000007,0.385688016,0.405198504,0.40364938800000005,0.404277408,0.421945704,0.43371061200000005,0.43333380000000005,0.403691256,0.41202298800000003,0.34580849479200004,0.309102107436,0.325040585148,0.349955227116,0.320367907008,0.32040772347600005,0.319043747772,0.36379858824,0.346495046256,0.285311746872,0.26349722096399997,0.300342107664,0.27658737676800005,0.30966598566000003,0.29590690482,0.289835793612,0.29429917362,0.3310903436760001,0.31559336402399996,0.26565618625200005,0.288169112268,0.3389197434120001,0.28954066608,0.24885208764,0.26586598680000006,0.274451480748,0.23840895239999998,0.255601251108,0.22840974356400004,0.21266486348399993,0.17165146543985937,-0.19505991934692024,-0.022002868925030894,0.0011335766270225717,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,0.033852329532,0.019033611480000004,0.016730369064,0.014218749612000002,0.00889988076,0.007316893547999999,0.005991059592,0.01018480968,0.009737491968,0.008636363568,0.018074373732,0.02012029542,0.024457443408000004,0.027201179052,0.028884858804000005,0.0286241049,0.026572698504000004,0.028849103532,0.029688724404,0.021215436696000005,0.028583325468000003,0.029421564696,0.026385171732,0.02826738954,0.027075868128000006,0.025360075619999995,0.027255356244000002,0.016426239912000002,0.015293710512,0.017639867628000003,0.01461749273992114,-0.1736018351958546,-0.0182874688572785,0.0000965331002166847,,
