Terawatt-hours,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,oo,pp
United Kingdom,4.672789898989919,2.8836898989899282,1.9632000000000005,3.9383898989898967,3.744700000000023,2.1559999999999775,1.7013999999999783,1.88900000000001,1.6029000000000053,1.8603000000000236,5.532400000000024,1.9674400000000105,1.7430599999999856,5.614556505116866,7.773023173187028,7.540291196042972,6.518608777569284,6.913257649617606,6.894945914157518,6.283078359408194,7.180942361399957,7.863095299137001,7.326679659530271,7.218424884012904,6.881050465309613,5.695231624408052,5.728990474150635,6.367172995144074,6.295967602297452,6.774625501363431,7.375851336513904,8.746647648182801,7.984534616910395,7.66305250679207,8.119660556943586,7.720007900975531,-0.05181812352617121,0.0166894408909104,0.03330068051050826,,
Other Europe,11.474818806291456,11.654432155126813,11.14536997922299,12.190042399477592,12.81347588410719,10.87037067434026,11.44195874004037,12.0345380879913,10.659954480274067,10.80145097151589,12.044408817848092,13.523539930931625,14.733546168059519,15.714561328095714,15.398975846503193,18.72688157285674,17.9349279011398,20.34325197022516,21.739950848972875,22.245731549266225,22.49380406277731,23.33196620258452,24.252789683336516,24.60732491765804,25.865273883488353,26.506676922564836,27.92401155638418,26.388697905910423,26.89272457782848,27.27416361998279,26.82263495185378,27.856838892447893,29.683584073595824,29.474757884093673,28.71014433951313,29.10215115649142,0.010884401662521359,0.010489556601507077,0.12553373652744285,,
Total Europe,40.303926167281396,37.934211498116824,35.69007228522302,41.002637094467524,43.87010598908707,41.47245148242095,37.82547995216163,40.00231889607216,38.398016096435754,38.31122379979876,45.54317245421159,43.86631326426483,46.15360616805944,57.46123283321269,61.79775901969038,65.39683976889981,64.58682567870913,64.68099361984264,69.15573776313045,70.21186590867435,76.51334542417726,76.51019050172145,77.10266575186677,74.27279780167075,69.56855852526854,75.55521166462005,74.22283813235896,76.22630490105439,76.95546822532097,78.13111206607226,81.12767093877038,84.31884490212249,83.83489220550615,80.6790501113338,76.93706784791543,77.37055388165426,0.002886658979739831,0.010118354545257002,0.33374215788152983,,
Kazakhstan,0,0,0,0,0,0,-0.0007974000000103842,-0.002671800000015878,-0.0011156000000056565,-0.004325600000001373,-0.004850399999988042,-0.0036348000000074876,0.0019374000000027536,-0.002453399999986061,0.002127200000010987,0,0,0,0,0,0,0,0,0,0,0,0,-0.000020999999975401806,0,0,0,0,0,0,0,1.3688116047243284,0,0,0.0059044444659494474,,
Russian Federation,0,0,0,0,0,0,0,1.8160955729945272,2.6066859304703485,2.609513559305128,2.548759492760496,2.541433877225927,2.459746786729511,2.464245121053409,2.924003632836502,3.814000000000078,4.795999016221117,4.757206913873006,3.724269033262999,3.7265110156783976,4.528461658378092,4.610272361972761,3.926877940119084,4.466598203886974,4.5494261043271536,4.651825080688695,4.5174609197174505,4.4135745200514975,4.391426100727244,4.952703316492148,4.706362628575903,4.453919061009856,4.443744078166446,4.33481063529166,4.932976569233347,4.9459565692335445,-0.00010815833629129745,0.008126994010287047,0.02133465686091891,,
Other CIS,0.0020969999999849165,0.002096999999992022,0.0020969999999991273,0.002096999999992022,0.002096999999992022,-0.9786339999999978,0.0013443999999998013,0.0009665999999999286,-0.0017626000000001696,-0.0005770000000002717,-0.004461199999999721,-0.002508599999999639,-0.013905000000000278,-0.0014842000000006017,-0.0032245999999993558,-0.00006340000000015777,0.0015786000000002076,-0.0023146000000000555,0.00629880000000016,0.018236298989897204,0.0011103999999990677,0,0,0.004999999999999005,0.03450000000000131,0.0037000000000002586,0.010000000000005116,0.025099999999994793,0.27089999999999037,0.31379999999999697,0.3130999999999986,-0.20705300000001614,-0.196761999999997,0.3124400000000047,0.3999499999999969,0.09821835410999569,-0.7550943919209252,0.27766989124004127,0.0004236702957352711,,
Total CIS,0.0020969999999849165,0.002096999999992022,0.0020969999999991273,0.002096999999992022,0.002096999999992022,-0.9786339999999978,0.0005469999999894171,1.8143903729945112,2.6038077304703426,2.6046109593051265,2.539447892760508,2.53529047722592,2.4477791867295133,2.4603075210534224,2.922906232836514,3.813936600000078,4.797577616221117,4.754892313873006,3.7305678332629992,3.744747314668295,4.529572058378091,4.610272361972761,3.926877940119084,4.471598203886973,4.583926104327155,4.655525080688696,4.527460919717456,4.438653520051517,4.662326100727235,5.266503316492145,5.019462628575901,4.24686606100984,4.246982078166449,4.647250635291665,5.332926569233344,6.412986528067869,0.19924109659592326,0.015249535788883994,0.027662771622603628,,
Iran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004029143897980703,0.02607285974497131,0.0668451730419406,-2.0086081967213545,-0.706344262295147,0.10349362477234081,-0.11167768371950615,0,0,0,0,0,0,,
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999999999990678,0.40399999999999636,0.42799999999999727,0.46200000000004593,0.4560000000000173,0,0,0,0,0,0,0,0,,
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005404180942377934,0.02557168104604557,0,-1,0,0,,
