Exajoules,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Central America,0.18247871919440597,0.18560063394969106,0.19641198840062854,0.20175621104540634,0.21566185029158258,0.22494661811831962,0.23540704821490152,0.25664487672687636,0.2692288541534477,0.2769822065134286,0.30377676379201585,0.31595995801712085,0.3191708126101004,0.3339905891042879,0.34173196493355984,0.3323588134468319,0.33668391867617514,0.335385058352547,0.3361815430059896,0.3399545402748289,0.3481796863398881,0.3605738176808104,0.3840223843226159,0.38111217064969133,0.4052244158110817,0.41947338379431837,0.4441102539246246,0.48682850462380467,0.5227371070490144,0.5546368647762907,0.5985545942816303,0.607756251299039,0.6411566702702717,0.7116803752792522,0.7356055358449125,0.7682890149171857,0.7947046641144104,0.8062524939523656,0.8425931617247943,0.867009690499661,0.8698077991331344,0.9195658091550861,0.9637978321346152,0.9879457570847126,0.9688822035108982,1.0089230414307848,1.0612193070497349,1.096208892388737,1.1051081961258933,1.142670961502473,1.2456130184494727,1.297610644751814,1.335561615325842,1.3562278922743007,1.432682543528705,1.2985476954191482,-0.09610139612188373,0.03989119043820155,0.0023328591968471736,,
Other Caribbean,0.7893129820860506,0.8175359891476413,0.8508343076913077,0.8692097705346943,0.8911891365833714,1.0207307607812057,1.0556863157373144,1.1269156694637528,1.215118591229064,1.2081438987406465,1.1753613856333862,1.1977276036476305,1.2565058658154724,1.289975873698826,1.3306634316348336,1.495357398467681,1.512666335983069,1.3206715253689627,1.2726705755199443,1.3480043849094132,1.267722702146948,1.2494870773494886,1.2995072015969,1.313319389849517,1.3651230614517853,1.348221546727946,1.3169253309351776,1.2473052756762466,1.2490878620645658,1.307360332591266,1.3102227218633238,1.3580402480039697,1.4367357395161051,1.4905770492664931,1.4512287239069968,1.6468662554015274,1.6780776536927118,1.7048097537245737,1.739435024655056,1.7494008383625324,1.7522319008012746,1.7966658315851587,1.7401931584058956,1.6757065529554371,1.573690689307528,1.5538690492498302,1.5878461588052601,1.56848903213343,1.5304502216311786,1.5148886648188915,1.5570670131024547,1.61454960944128,1.5719572026078332,1.6207350876240894,1.6719833711545344,1.562080658990809,-0.06828458588525699,0.006077086112056929,0.0028062998720794364,,
Other South America,0.11189382717835833,0.12806102271098982,0.1365935485126331,0.1412366285637511,0.15154620227548937,0.15862040863921467,0.17512676579513264,0.19419562759006137,0.20098688433469294,0.186326811368156,0.2053696348167557,0.2080942561224161,0.22135688382551583,0.25034996133554127,0.2609557295021627,0.2758880200768844,0.2593778841525282,0.250691415823656,0.23898242929091745,0.24116853071392882,0.2830713846404179,0.3711803759530414,0.43808536174012513,0.46512443446872687,0.5101765470026982,0.5519088549145373,0.5829815746796754,0.5909639337357246,0.6399538320291974,0.7162398809652801,0.8033742152134924,0.8409098264436028,0.9128233258256676,0.9496548195443775,0.9498708571260911,0.9322780724084271,0.8626124923858676,0.8920682936193621,0.9339264978935863,0.9205723555520524,0.9276646201083487,0.9262403281304611,0.9983705992807084,1.0265780479764475,1.0559454191970612,1.1062003008858947,1.1450028528412908,1.1721835889269263,1.2071202881676442,1.182087896293128,1.2033140713597574,1.2998804520910459,1.287643842533849,1.3125958371491335,1.241908343792951,1.0911625194795698,-0.12378300173353551,0.016353547648004785,0.001960288811726085,,
Total S. & Cent. America,4.855428169423703,5.136231274624494,5.343313471392055,5.662704445265362,5.913273478704408,6.298483370515727,6.635561565050955,7.173000599333266,7.874959532464337,8.271438527105786,8.38399374783336,8.934107922916779,9.46761583790223,9.967765121098083,10.616509637268598,11.097205372708528,11.084601804870777,11.179626633805986,11.25296274551943,11.743386455355392,12.096695702067628,12.808581871099666,13.291041379315686,13.73653484667385,13.98097760050858,14.022441827954962,14.422517514640607,15.091574098199711,15.663913186884713,16.651921407779163,17.386920510517804,18.096371466177786,19.081518279031293,19.792338570415517,19.907690184703767,20.382620660602385,20.273147180606454,20.546685908130605,20.85373522990836,21.87023936350509,22.527382425140186,23.528684579033694,24.609185936794514,25.144694159166097,24.820703251448606,26.19086406427061,27.267211319000186,27.99058225997598,28.696788365277992,28.888906129945788,28.972804867600104,28.533486018103595,28.74807837502469,28.577571644617013,28.332260345566635,26.190025256782427,-0.07813681322420152,0.013320232640383622,0.047050748695236344,,
Austria,0.6718176769501014,0.7027889602165794,0.7098905110767544,0.7595373975603781,0.7881495779915778,0.9012019346384856,0.9002512221591275,0.9314194558912473,1.001043436593139,1.0040107361107904,0.9964771566069315,1.0339491963855962,1.033673761997509,1.07899256767303,1.141854857741364,1.1363651313836982,1.1015709414268395,1.0648248022925413,1.0620366376887478,1.0535647129573305,1.1062045634020594,1.1173057111272824,1.1782861136198466,1.1605392834720667,1.1672250905634034,1.1845709704759626,1.2433351146053278,1.2210303271018015,1.24193658521283,1.2350461730628126,1.2946242823036405,1.298565147150087,1.3251059414948547,1.3458628463843816,1.375086905376356,1.3798125348829362,1.430688772551267,1.4334116231328933,1.452776636420885,1.4770330103272402,1.5021406887624908,1.4851519911861122,1.450338506179201,1.4794061909612364,1.4293014864335167,1.477912565154046,1.383810179716182,1.4513530466159292,1.4418535989371772,1.3817426487156022,1.384307737794483,1.4298432933440948,1.4645335201870329,1.429693914809081,1.497471496624584,1.3836956559036395,-0.07850328384193361,0.004670087319897487,0.0024858287053294236,,
Belgium,1.4864128905797998,1.4320981199198402,1.50338381106712,1.6753306156960401,1.8386363179201202,1.9423568088388,1.9055173155438796,2.02571989890516,2.05287372008468,1.9824695392476799,1.863168410834616,1.9761719140061125,1.9790882039833766,2.065748686323756,2.12568849812212,2.0346572733128796,1.9344244657838399,1.84991595512292,1.7908557772045843,1.8710880265824,1.9520204402070405,2.0133352284679957,2.073728959424408,2.1149597290528925,2.1311035764659643,2.2270851388774657,2.304550815804513,2.299463963645291,2.26270733800057,2.3807380209608326,2.410034803327981,2.56002585578034,2.5857353192511425,2.6366697139965725,2.616997889801768,2.6645436157355356,2.6415528328061293,2.6290203117336977,2.7304392350044537,2.7406158617269627,2.7089149086308777,2.71540482424307,2.733007745149261,2.7760412933215877,2.593118826708016,2.7635595532060084,2.579401896480875,2.471545081262072,2.538758821449805,2.3591515132000267,2.392463936682406,2.5787379390217064,2.606482700571871,2.5870471384966574,2.6673903075543244,2.1908394772474065,-0.18090218336303565,0.002827916038884659,0.003935873931579196,,
Bulgaria,0.430442038,0.46153874400000006,0.5363217420000002,0.600133422,0.6686572940000001,0.752302083,0.7833891970000001,0.806194154,0.8374068720000002,0.8625685089999999,0.952994197,1.008635194,1.0625134489999999,1.100691947,1.142248279,1.205849771,1.1874283710000002,1.2165740540000003,1.2243272950000004,1.2171735819999996,1.208496075,1.232987534,1.2423496360000001,1.270604578,1.2597683420000003,1.1636071210659715,0.9397851331885714,0.8826401944247335,0.93958450254642,0.9044819277393232,0.9727719080455802,0.9683033246152923,0.9177468326753943,0.8803240867921251,0.7688248300415709,0.7772072984905349,0.8036943250984971,0.7842374404658425,0.8137751346398163,0.7877965799983315,0.8519980326949612,0.8683813407125254,0.8421872570932821,0.8282684217825471,0.7238977617258117,0.7534213168367302,0.8018335217729291,0.7605151659874613,0.7032959766685013,0.7508727652386942,0.7980610276576814,0.7561601934660995,0.7735117452005309,0.7720061221519418,0.7453852443310822,0.689944748070938,-0.07690733300157215,0.002929384474005703,0.0012394954428948887,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,0.359176447532,0.30151972548,0.2870686830640001,0.299459951612,0.30199351276,0.31254098154800003,0.33419457759199994,0.33231939068,0.35150061596800003,0.36279940856799997,0.34341569473199995,0.36086095171870125,0.36210927366606455,0.3792990906673847,0.3931484739282038,0.3890035568848102,0.3844790005172077,0.3875058240107234,0.38471145275192525,0.3788221597553185,0.38406654562885884,0.33676309369307317,0.3120412213410908,0.34012956510427705,0.3394830253663233,0.3227884779171428,0.3353512862623431,0.3360839757120001,0.34641772874884214,0.33840336680931915,0.32669054579757234,-0.037249682975273424,-0.011219415867695703,0.0005869041599129632,,
Cyprus,0.016848902000000002,0.019219077,0.020834117,0.023138106,0.027323257000000004,0.028817385,0.034374652000000006,0.038653286,0.041469013000000006,0.036767103,0.030708827999999997,0.031223014,0.035269141000000004,0.036160147000000004,0.0366942,0.03700319400000001,0.035482296999999996,0.042529651,0.044750447,0.04540496,0.048835367000000005,0.050916378,0.06221097100000001,0.064242021,0.06592331699999998,0.069388329,0.07024376400000001,0.082068048,0.08528464,0.08543649700000001,0.09083042299999998,0.09217734400000002,0.09306584200000002,0.09880778,0.10397044400000001,0.10893997900000002,0.11019475,0.108669371,0.115517882,0.1124216346433121,0.1259734545443038,0.12388182175472624,0.12594777931330636,0.12905311882815715,0.12595489610972851,0.12250502104429423,0.12122221007626735,0.11354308322909093,0.10152564798265058,0.10158403517370929,0.10473715180551348,0.11390846265233137,0.11699285442893259,0.11649494448368423,0.11656457778757354,0.10152710956012247,-0.13138523719932105,-0.007717906850553624,0.00018239488014353745,,
Czech Republic,1.686161532,1.6988670620000001,1.672561413,1.744665257,1.8191461290000002,1.8956340320000002,1.992544758,2.003828014,2.0158951490000003,2.037043744,2.1203081779999997,2.179690303,2.25106561,2.282668718,2.306514381,2.2334608850000004,2.2170812760000005,2.1913389820000004,2.194808212,2.2679837800000002,2.271841859,2.296259384,2.347826779,2.3581136050000007,2.285869651,1.9648230542920002,1.78818903888,1.7351869443987071,1.72090645953415,1.6751225142675008,1.7458442818811946,1.8060495798146183,1.7318316710394688,1.6811620253688362,1.6114490833770685,1.7032958829978415,1.7416121656558572,1.745844350549918,1.8452141083640845,1.8908368615418134,1.8618945537219544,1.8972673703425456,1.8761111541025002,1.8393911191143506,1.7632268205650352,1.8365152390642359,1.7938721077664337,1.7827349518863138,1.7471906323122295,1.7081955462951353,1.6751288810144904,1.6524754133898552,1.7240924447626964,1.7188580397174738,1.698337792803754,1.5375820056786194,-0.09712839904726656,-0.003742533933934311,0.002762287696869142,,
