Exajoules (input-equivalent),1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0.00013000000000000004,0.00015,0.00016,0.00015,0.00018,0.00018,0.00017,0.00018999999999999998,0.00018,0.00017,0.00021999999999999998,0.00023,0.00018999999999999998,0.00012505000000000003,0.00013976000000000003,0.0001177,0.00014712,0.00015079999999999998,0.00019493000000000003,0.00015448,0.00016919,0.00017067999999999999,0.00018850000000000006,0.00022351999999999997,0.000257049935064935,0.00026666419354838707,0.0003349424999999999,0.00041490286624203815,0.0004470214556962023,0.0005313237735849054,0.0005992531874999998,0.0006618722981366457,0.0007384138888888885,0.000789780368098159,0.0008674260365853653,0.0008717383636363629,0.0008683303012048187,0.0010556541916167655,0.0011471721428571418,0.0012676185798816556,0.0015424199999999999,0.001945175789473684,0.0024753359442851288,0.0034207981420970065,0.3781772558839611,0.12858280510616837,0.0005501663331379862,,
Netherlands,0,0,0,0,0,0,0,0,0,0,0.00803,0.00872,0.00867,0.012110000000000001,0.011060000000000002,0.01024,0.01085,0.00265,0.00231,0.00017,0.00441,0.005530000000000001,0.007020000000000001,0.00835,0.009,0.0067,0.0075,0.00752,0.00863,0.00939,0.010170000000000002,0.013160000000000002,0.014630000000000002,0.01590281,0.01788338,0.02013194,0.023427220909090905,0.02869245522580645,0.02498542961538461,0.03240195019108279,0.051097342215189856,0.04997999999999998,0.03850132162499998,0.04830326888198756,0.05771499999999996,0.06625046429447849,0.06608442237804875,0.0667970645454545,0.0548772289156626,0.04592915245508977,0.04489821428571425,0.044402410650887535,0.04139415,0.04090090842105263,0.051829877460057364,0.077110496069928,0.4836965746966919,-0.010697405122563897,0.012401666835341826,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018413732142857128,0.000326215917159763,0.00046395899999999995,0.0004836052631578947,0.0004912090454731668,0.000508899787755102,0.03318405036223959,0,0.00008184625883604221,,
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00005,0.0002600000000000001,0.00021,0.00027,0.00029,0.00213,0.00209,0.00227,0.0024300000000000003,0.0027000000000000006,0.0028899999999999998,0.0030299999999999997,0.0024100000000000002,0.0027000000000000006,0.0027300000000000002,0.00256,0.002533441558441558,0.0024677419354838703,0.0032365384615384613,0.0034985350318471322,0.003224620253164556,0.003733584905660376,0.0036911249999999987,0.0037727329192546568,0.002143888888888888,0.003228957055214722,0.0031626219512195103,0.003022909090909089,0.0036498795180722864,0.0023637125748502976,0.0023314285714285694,0.002109408284023667,0.00189,0.0018267663157894736,0.00225538254813601,0.002306929486453173,0.020060389456323158,0.0050826918077873096,0.0003710230430585425,,
Poland,0.0002600000000000001,0.00037999999999999997,0.00043999999999999996,0.00047,0.00084,0.0005899999999999999,0.00101,0.00185,0.00223,0.00235,0.00211,0.00183,0.00265,0.00262,0.0024,0.00248,0.0026900000000000006,0.0026900000000000006,0.0036200000000000004,0.0034500000000000004,0.0039700000000000004,0.00368,0.00193,0.00094,0.00103,0.00055,0.0008300000000000001,0.00111,0.00061,0.00051,0.0006700000000000001,0.00133,0.00169,0.0022,0.00193,0.00221,0.004411168831168832,0.0042149032258064515,0.0044624999999999995,0.008287337579617833,0.014629898734177213,0.019175999999999995,0.02443696874999999,0.03437273291925465,0.049359499999999966,0.05917720858895701,0.07090990243902436,0.09360169090909085,0.07946875301204814,0.09140604790419156,0.0886944642857142,0.0720367455621301,0.05839200000000001,0.058587368421052624,0.0684890339369111,0.07014713469387755,0.021411338935746427,0.03329666778569185,0.011281750711840928,,
Portugal,0.00207,0.002,0.00192,0.0022800000000000003,0.0028000000000000004,0.0018600000000000003,0.00143,0.00113,0.002,0.0018,0.0023599999999999997,0.0023,0.0023400000000000005,0.00232,0.0025800000000000007,0.0032000000000000006,0.00311,0.0035299999999999997,0.00405,0.0037300000000000002,0.0054800000000000005,0.006060000000000001,0.0061400000000000005,0.00653,0.00661,0.00693,0.00813,0.00887,0.00905,0.00967,0.010300000000000002,0.01008,0.01087,0.010796000000000002,0.012381,0.013760000000000003,0.014405844155844156,0.015487548387096773,0.014554615384615385,0.01589445859872611,0.016675063291139238,0.01721490566037735,0.01991868749999999,0.019424347826086947,0.021448333333333323,0.02638546012269937,0.029228597560975587,0.02871763636363634,0.029932546108554198,0.029815578619760454,0.030122488693928546,0.029350650887573944,0.030933,0.03029578947368421,0.031886734944694795,0.035828506122448985,0.12054790467542009,0.0404510435520804,0.005762292019696924,,
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010526315789473684,0,0.00002,0.00001,0,0,0,0.00010999999999999999,0.00010999999999999999,0,0,0,0.00002961290322580645,0.00002942307692307692,0.00003898089171974522,0.000058101265822784796,0.00003849056603773584,0.00033468749999999986,0.0002280745341614906,0.00009444444444444439,0.001041901840490797,0.0018471951219512185,0.00196581818181818,0.0023226506024096373,0.004626646706586823,0.004772142857142853,0.004807278106508871,0.0047265119999999996,0.003911163157894737,0.004494130864399836,0.0051075533992664575,0.1333889664145893,0.47145481285110225,0.0008214468694894415,,
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015300000000000001,0.0015003870967741932,0.0009709615384615383,0.00019490445859872608,0.0003098734177215189,0.0038298113207547164,0.004542187499999999,0.0049131055900621095,0.005071666666666664,0.006213865030674844,0.007640670731707312,0.008725636363636357,0.008396566265060234,0.01298209580838322,0.015136071428571415,0.015671183431952646,0.015263999999999998,0.014539473684210526,0.01509204424416223,0.014553500354035048,-0.03831870241967861,0.11521791346830113,0.002340636772912159,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.00031,0.0007000000000000001,0.0007153246753246755,0.0010068387096774194,0.0011965384615384611,0.0011791719745222926,0.0010651898734177212,0.000952641509433962,0.0009944999999999995,0.0027654037267080727,0.001822777777777777,0.002074417177914109,0.0023509756097560962,0.00247581818181818,0.0024056024096385524,0.002372874251497004,0.0024316071428571407,0.0025620710059171574,0.002645001,0.00244009947368421,0.002283970962720196,0.0021402230379732575,-0.06549799936933509,0.022811695267556553,0.00034421167575160515,,
Spain,0,0,0,0,0,0.00047,0.0005200000000000002,0.00061,0.0005600000000000001,0.00051,0.00113,0.0018700000000000004,0.0030900000000000003,0.00316,0.0025099999999999996,0.0036200000000000004,0.00424,0.00487,0.005600000000000001,0.0055000000000000005,0.00611,0.005380000000000001,0.0056300000000000005,0.006730000000000002,0.00578,0.00542,0.00542,0.005750000000000002,0.005789999999999999,0.006390000000000001,0.010110000000000001,0.01083,0.014630000000000002,0.015310000000000002,0.01724,0.014930000000000002,0.016204090909090908,0.02552632258064516,0.031227692307692304,0.03245159235668789,0.025690443037974676,0.026693207547169803,0.027712124999999994,0.030932608695652158,0.03219430929951689,0.03583432618031473,0.042121646341463384,0.04615045135608543,0.048761107788981156,0.049601837453400625,0.05249509536687995,0.05128379266502199,0.054701999999999994,0.05525489353947367,0.05025093415223269,0.057680717696284724,0.14471742819122912,0.0455300095104314,0.009276779169518273,,
Sweden,0,0,0,0,0,0.0013,0.0016,0.00226,0.0039900000000000005,0.0035700000000000003,0.0031,0.0035399999999999997,0.0036,0.0027600000000000007,0.0034700000000000004,0.00721,0.009210000000000003,0.01002,0.01447,0.01848,0.01802,0.0198,0.019590000000000003,0.02041,0.021890000000000003,0.01943,0.018600000000000002,0.020100000000000003,0.021710000000000004,0.022290000000000004,0.02354,0.02118,0.027730000000000005,0.027800000000000002,0.02697,0.040979999999999996,0.037524740259740265,0.04121129032258065,0.0442326923076923,0.07017535031847133,0.07253943037974682,0.08043566037735846,0.09405674999999995,0.098233602484472,0.10823333333333326,0.11444024539877293,0.10762243902439017,0.11307163636363629,0.10553313253012042,0.09799329341317356,0.09803839285714276,0.10400449313609457,0.10868399999999999,0.10659,0.11620784924211389,0.09762104580264967,-0.16223970868820947,0.007134429751422644,0.01570037475915354,,
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009800000000000002,0.0028700000000000006,0.0017300000000000002,0.00436,0.0039,0.00396,0.0036900000000000006,0.00365,0.00458,0.005110000000000001,0.00513,0.00529,0.00438,0.00436,0.004849999999999999,0.00491,0.0055000000000000005,0.005740000000000001,0.0061400000000000005,0.006580000000000001,0.00689,0.007490000000000001,0.00833,0.008703116883116884,0.008972709677419354,0.009121153846153843,0.009452866242038215,0.009838481012658225,0.010921698113207545,0.011274187499999996,0.01167931677018633,0.011607222222222218,0.011939631901840483,0.012921036585365843,0.014159454545454538,0.014811506024096375,0.015309161676646693,0.0145805357142857,0.015616863905325427,0.016542,0.01620368421052631,0.016598574354772633,0.017244638362495873,0.03608427426737637,0.03641633406587008,0.00277345200157559,,
Turkey,0.001,0.00122,0.0017300000000000002,0.0017900000000000001,0.0017800000000000001,0.0016600000000000002,0.0016200000000000003,0.0017500000000000005,0.0019700000000000004,0.00207,0.0022,0.0016100000000000003,0.00218,0.0013700000000000003,0.00145,0.00136,0.0011,0,0,0.00022100000000000003,0.00006,0.0004360000000000001,0.000579,0.000684,0.0006260000000000001,0.000801,0.001197,0.001167,0.00134,0.0013,0.0030830000000000002,0.0025910000000000004,0.0037679999999999996,0.0032600000000000003,0.0021390000000000003,0.0024150000000000005,0.002718233766233766,0.002315729032258064,0.0016437692307692303,0.0016488917197452226,0.0012433670886075946,0.0014227075471698108,0.0024378828749999993,0.0028955487577639744,0.006492007222222218,0.00939724122699386,0.009675766646341457,0.013828158545454536,0.0206656731325301,0.03157630491017961,0.04248976660714282,0.05842273313609462,0.07426350000000001,0.09019408157894736,0.11009324946096294,0.12633182066260001,0.1443630955625339,0.3272054903694117,0.020317923375034783,,
Ukraine,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026870624999999993,0.0025088198757763965,0.001312777777777777,0.0017646625766871156,0.0012501219512195114,0.0012425454545454536,0.0009309036144578306,0.0011910179640718553,0.0013205357142857131,0.0012312426035502946,0.0018890999999999997,0.0026886842105263153,0.002934446601244884,0.003178361120887413,0.08016178340555125,0.08376095238279713,0.0005111752318115532,,
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059580000000000015,0.006879,0.009342000000000001,0.011980000000000003,0.015184999999999999,0.016416,0.018046,0.021098000000000002,0.026542,0.034290999999999995,0.038818000000000005,0.04496610389610389,0.05014550322580646,0.060549749999999986,0.07176284713375795,0.08814252531645567,0.08926828301886788,0.08916554239428072,0.09169810309973692,0.10119672794757452,0.11510639063925557,0.12420795338784847,0.1366614251624352,0.16687037600928964,0.20724854277381932,0.26646567845512376,0.2721909335824676,0.28708535423170445,0.3128292894947209,0.33275351771473644,0.3500088875201184,0.048982386366558384,0.1264077204678824,0.05629186470927074,,
Other Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142855,0.00012857000000000002,0.000142855,0.00011802000000000001,0.00011311,0.0001104828896103896,0.00010313187096774192,0.00010807586538461539,0.0002562506369426751,0.00026234658227848096,0.00029276342508855846,0.0004060011343431471,0.0003336017701863353,0.000360228162299262,0.00034882193811428306,0.0004004215243902436,0.0005093350341818178,0.0006382674916265057,0.0006247152772210907,0.0006374337136212479,0.0007471534313175206,0.0011965951893114623,0.0014961162889473684,0.0018205499631954117,0.002248875500253376,0.2318975458037027,0.17587861982459185,0.0003616862311845726,,
Total Europe,0.030090000000000006,0.04101,0.04489,0.04997,0.05422903999999999,0.071183569613,0.07231883626,0.07122608039999999,0.07663391238999999,0.080420602,0.08520942081,0.08485597231999999,0.08880291321,0.09372139078000001,0.09762957992000001,0.1074094928,0.10753523151000001,0.09836121004,0.10136652155000002,0.10510577808,0.10961412738,0.13018809556,0.12875301294000002,0.13678099803999996,0.13537275893,0.18952852631578945,0.19549433,0.20709602999999893,0.22879095000000005,0.24017899709373705,0.26498631455485244,0.2668019983795728,0.3166351939416274,0.3611504184301542,0.38099600173489423,0.4233124829545763,0.44662755210337945,0.5000270603440528,0.5686595212589888,0.670482461805809,0.7618352120288912,0.8590830463019588,0.9511802496938137,1.0457667943683098,1.1403841086714097,1.2849272125918463,1.3636137650735036,1.5109804455008182,1.6052091301879117,1.7043037098669165,1.810645549402779,1.8425460822797461,1.9013187007634391,1.9519304508869775,2.025083296495571,2.0606842864999684,0.014799739408482226,0.059105378337685144,0.3314194730484057,,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006175301204819272,0.0007970658682634725,0.000827839285714285,0.0007898964497041413,0.00076635,0.0007256315789473683,0.0008731634575993446,0.0008723393592006531,-0.0036734694322219097,0,0.00014029817795947402,,
Belarus,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001924528301886792,0.00013387499999999993,0.00031360248447204957,0.0005666666666666664,0.0007884662576687113,0.0008862804878048775,0.0008809090909090903,0.0007557831325301199,0.0007237724550898197,0.0008560714285714277,0.0008510059171597625,0.0009539999999999999,0.0009752631578947366,0.0009805817287996722,0.0009953094153404235,0.012246059207499993,0.05636891489272822,0.00016007542936745004,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004334999999999997,0.000016839053254437853,0.000019297800000000004,0.000021727789473684204,0.00004559348463744367,0.00004813489632653062,0.052856139381942446,0,0.000007741526482387073,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00065,0.00065,0.00063,0.0006000000000000001,0.00061,0.00059,0.00057,0.00057,0.00058,0.00058,0.0007910000000000001,0.0011335909090909092,0.0017106387096774193,0.0035876538461538455,0.00438340127388535,0.004370183544303796,0.004866169811320754,0.004633031249999998,0.004646068322981364,0.004697666666666664,0.005039744907975457,0.005198342926829265,0.004662781636363633,0.004438170542168671,0.005079233532934128,0.004382357142857138,0.0040368461538461495,0.004672611,0.004512220526315789,0.0046457466284309705,0.0045596703346938786,-0.02120959606420314,-0.0011107660523675955,0.0007333309374457231,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
USSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Other CIS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003225903614457829,0.00011910179640718553,0.00013660714285714274,0.00012674556213017741,0.00020699999999999996,0.0002684210526315789,0.00027634575993445304,0.00027533061224489796,-0.006395673023307458,,0.00004428137149494413,,
Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065,0.00065,0.00063,0.0006000000000000001,0.00061,0.00059,0.00057,0.00057,0.00058,0.00058,0.0007910000000000001,0.0011335909090909092,0.0017106387096774193,0.0035876538461538455,0.00438340127388535,0.004370183544303796,0.004885415094339622,0.004766906249999999,0.004959670807453413,0.005264333333333331,0.005828211165644168,0.006084623414634143,0.005543690727272723,0.005843742831325297,0.006719173652694607,0.006207209999999993,0.005821333136094668,0.0066192588,0.006503264105263157,0.006821431059401884,0.006750784617806383,-0.013060486507156743,0.026250097446097076,0.0010857274427499783,,
Iran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001605555555555554,0.00009574233128834348,0.00020524390243902422,0.00020956363636363625,0.00017788554216867456,0.0004269341317365266,0.00014844642857142845,0.00019736094674556196,0.00021996000000000003,0.00021867368421052633,0.00021786743138058173,0.00021706710204081632,-0.00639567302330768,0.29794621872370564,0.00003491086191407854,,
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006652173913043476,0.0003966666666666665,0.000572576687116564,0.0006810365853658532,0.0007047272727272721,0.00039632530120481895,0.0008932634730538912,0.0006393214285714267,0.0015453905325443777,0.0015596999999999996,0.0016248421052631567,0.0015823023351085618,0.0015764897959183672,-0.006395673023307569,0.14838199890300796,0.0002535465625920188,,
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001071410487804877,0.0010649170909090902,0.0010585019277108425,0.0010521635928143701,0.0010459007142857133,0.001039711952662721,0.001033596,0.0010275515789473684,0.0010237629823842687,0.0010200022204081632,-0.00639567302330768,0,0.000164046768644044,,
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.216867469879512E-7,0.00005497005988023948,0.000054642857142857095,0.00005431952662721889,0.000054,0.000053684210526315784,0.000053486276116345766,0.00005328979591836736,-0.006395673023307569,0,0.000008570588031279512,,
Other Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.00004967532467532467,0.00004935483870967742,0.00005884615384615384,0.00005847133757961783,0.00004841772151898733,0.000057735849056603754,0.00009562499999999997,0.00008552795031055897,0.00006611111111111107,0.00008447852760736192,0.00007463414634146337,0.000055636363636363595,0.00005530120481927707,0.00003206586826347303,0.000037339285714285675,0.00003711834319526623,0.00003689999999999999,0.00009305263157894736,0.00009360098320360508,0.00009325714285714285,-0.00639567302330768,0.03538196397307192,0.000014998529054739141,,
Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.00004967532467532467,0.00004935483870967742,0.00005884615384615384,0.00005847133757961783,0.00004841772151898733,0.000057735849056603754,0.00009562499999999997,0.00015204968944099374,0.0004788333333333331,0.0007527975460122694,0.002032325121951218,0.0020348443636363624,0.001688935662650601,0.0024593971257485005,0.0019256507142857112,0.002873901301775146,0.0029041559999999998,0.003017804210526315,0.002971020008193363,0.002960106057142857,-0.006395673023307569,0.20025112054162109,0.00047607331023616,,
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0014600000000000001,0.00231,0.0019700000000000004,0.0047750000000000015,0.004203525974025974,0.004543606451612904,0.004005461538461538,0.003721700636942674,0.004118411392405061,0.003901981132075471,0.004116656249999998,0.004334366459627328,0.004241499999999999,0.00371987116564417,0.003843658536585363,0.003918654545454543,0.004402897590361442,0.003958760479041913,0.0038058749999999968,0.0039589881656804694,0.00434941288173455,0.0038406459940860927,0.003826485480384014,0.003812429003109134,-0.006395673023307569,-0.010244189906576495,0.0006131522521535504,,
Eastern Africa,0,0,0,0,0,0,0.00126,0.0012700000000000003,0.00132,0.00136,0.00133,0.00146,0.00149,0.00155,0.0016100000000000003,0.0016700000000000003,0.00177,0.00195,0.0018900000000000002,0.0019200000000000003,0.0022700000000000003,0.00617,0.006149999999999999,0.00583,0.0057399999999999994,0.007130000000000001,0.007160000000000001,0.00709,0.00698,0.005860000000000001,0.007299999999999999,0.008940930879110345,0.009120930879110345,0.011465019652957532,0.011321861758220688,0.014997631578947368,0.015852912508544086,0.014694909677419352,0.018603230769230768,0.021266025477707003,0.020851575949367082,0.022066545283018858,0.02109057187499999,0.02206451962732918,0.02529904290555554,0.027563861091533727,0.027416448870914614,0.028649480538545435,0.031071607983433714,0.041616165166706555,0.05652760408124995,0.05686708090531947,0.058756751028136794,0.06393655540126536,0.06486157187157957,0.06321371089262809,-0.02806863884889721,0.09872330839626708,0.010166649442963752,,
Middle Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.00008,0.00008,0.00008,0.00009,0.00009,0.00007000000000000001,0.00007000000000000001,0.00007000000000000001,0.00007000000000000001,0.00007000000000000001,0.00006954545454545455,0.00006909677419354838,0.00006865384615384615,0.00006821656050955413,0.00007746835443037972,0.006254716981132074,0.0008032499999999995,0.000807763975155279,0.0007461111111111107,0.000628895705521472,0.0006530487804878044,0.0006769090909090904,0.0007189156626506018,0.0007512574850299396,0.00040982142857142823,0.000434556213017751,0.0004407839973220825,0.0004529336829135292,0.00045126371030139407,0.0004496060068757972,-0.006395673023307458,-0.04903903538358445,0.00007231005101284197,,
Western Africa,0,0,0,0,0,0,0.00037999999999999997,0.00037999999999999997,0.00037999999999999997,0.00039000000000000005,0.00039000000000000005,0.00039000000000000005,0.0004,0.0004,0.0004,0.0004,0.00041,0.00041,0.00041,0.00042,0.00042,0.00042,0.00043000000000000004,0.00043000000000000004,0.00043000000000000004,0.00092,0.001,0.00105,0.00109,0.00113,0.00114,0.00127,0.00128,0.00133,0.00138,0.0015500000000000004,0.0016392857142857142,0.0017274193548387092,0.001598653846153846,0.002453355337252282,0.0025551910994324493,0.002608840376656009,0.002555083628654479,0.0024895636019499393,0.0021816666666666655,0.002326580836290229,0.0023323170731707303,0.001994328889326614,0.0021026087207104767,0.002174365479246583,0.0027213564606223765,0.002638218716954336,0.0033341439083862303,0.002421187601464924,0.0024120823624591134,0.0024060688353233165,-0.0052185140516599615,0.010090702679832253,0.0003869676062195066,,
Other Northern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
Other Southern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032250000088654987,0.0012470000004380596,0.0012900000004172,0.0016770000002294602,0.0017200000002086002,0.0019554732030077275,0.0019704732030077277,0.0022193862314558626,0.0012980000000000003,0.0014366103896103898,0.0015339483870967744,0.0014436923076923073,0.0015202547770700634,0.0015416202531645562,0.0014491698113207547,0.0014802749999999996,0.0013541925465838502,0.0011796111111111107,0.0016679815950920236,0.002415347560975608,0.002639945454545453,0.0025429337349397573,0.0020815803530049135,0.0020266480668259808,0.002020175672092014,0.002002805148392736,0.001803494210526316,0.0017968447029905778,0.0017763975836734692,-0.014080607292095149,0.04298285389129397,0.0002856976951600253,,
Total Africa,0,0,0,0,0,0,0.00164,0.0016500000000000002,0.0017,0.00175,0.0017200000000000002,0.0018499999999999999,0.00189,0.00195,0.0020100000000000005,0.0020700000000000002,0.00218,0.00236,0.0023,0.0023400000000000005,0.0026899999999999997,0.00659,0.006579999999999999,0.00626,0.006169999999999999,0.00808,0.00824,0.008542500000886551,0.009397000000438058,0.0083700000004172,0.01020700000022946,0.012600930879318946,0.013886404082118073,0.01714549285596526,0.01696124798967655,0.02269063157894737,0.023201880041011622,0.022568980645161288,0.025719692307692305,0.029029552789481574,0.029144267048799532,0.03628125358420317,0.03004583675365447,0.031050406210645583,0.033647931794444426,0.03590719039408161,0.03666082082213413,0.03787931851878114,0.040838963692096,0.05058212896302991,0.06549130503726974,0.06591901967306406,0.0688838969639724,0.07245481689025624,0.07334824812771465,0.07165821232160981,-0.025710542781891887,0.08104341837935336,0.011524777047509678,,
Australia,0.00296,0.0028400000000000005,0.0029,0.0028200000000000005,0.0028100000000000004,0.00261,0.0026300000000000004,0.0028000000000000004,0.00338,0.00429,0.004889999999999999,0.00484,0.00429,0.00405,0.00418,0.00385,0.00404,0.005160000000000001,0.00431,0.00441,0.004560000000000001,0.0046,0.0047,0.00731,0.0081,0.007595000000000001,0.007195000000000001,0.0067,0.0067,0.006965000000000001,0.008255,0.009465,0.009970000000000001,0.01081,0.011335000000000001,0.008895000000000002,0.007923214285714285,0.012504541935483868,0.016592653846153847,0.02743523885350318,0.03748499999999999,0.037841037735849035,0.040879687499999984,0.03512442857142855,0.02631977777777776,0.022917616564417168,0.024013070121951204,0.02872551818181816,0.03070737650602407,0.032490621916167646,0.0334966360249532,0.03284079751340356,0.03205515473065279,0.03210449069303085,0.030912626730872486,0.030290134365423965,-0.02281437619483684,0.016214457316084507,0.0048715567133308015,,
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000944444444444444,0.000018773006134969314,0.000027987804878048764,0.000037090909090909064,0.0000460198192771084,0.000055107485029940066,0.000024425357142857118,0.000026046213017751453,0.000025892999999999998,0.000025741578947368415,0.000025646669397787785,0.00002695901445170811,0.04829814449888281,0.10505897390926977,0.000004335813313093652,,
