Exajoules (input-equivalent),1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Latvia,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00002,0.00002,0.00002,0.00005,0.00005961038961038961,0.00020729032258064514,0.000706153846153846,0.0008478343949044583,0.0009728354430379744,0.0009840061360952986,0.0009824374999999996,0.001052819875776397,0.0010878487501780186,0.0022048314953388606,0.002808344212871644,0.004570851631788771,0.006622515158623381,0.008064320439627636,0.009368552401024948,0.009164593465063325,0.010182191619903566,0.011133489017863223,0.011272210613273251,0.011031472140904577,-0.024030699560783186,0.263409266043132,0.00034786883871221235,,
Lithuania,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019870129870129866,0.00003948387096774193,0.00006865384615384615,0.00010648238012805115,0.00021930174302099253,0.0011788203484737855,0.0037626730549199083,0.0044682628823159215,0.004498530094064913,0.005366952638036808,0.007770990487804875,0.009580981818181815,0.01171266337349397,0.012880668263473045,0.014938910714285703,0.017162575029585785,0.01995652,0.01906878947368421,0.02303606743138058,0.025069876237726225,0.0853145565139799,0.1774264050316814,0.00079055892287841,,
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0.00013000000000000004,0.00015,0.00016,0.00015,0.00018,0.00018,0.00017,0.00018999999999999998,0.00018,0.00017,0.00021999999999999998,0.00023,0.00018999999999999998,0.00012505000000000003,0.00013976000000000003,0.0001177,0.00014712,0.00015079999999999998,0.00019493000000000003,0.00015448,0.00019919,0.00028067999999999995,0.00036850000000000007,0.00047135000000000005,0.0004933653896103895,0.0005088779999999999,0.0006053111538461538,0.0008885012101910826,0.0011243756962025313,0.0012924747169811316,0.0032548284632987973,0.0032498023466154056,0.0032317058100891105,0.003211768112536763,0.0036087602145441554,0.003906886599055895,0.004547395292171109,0.005525215781862633,0.00640996692839486,0.006734917818483429,0.009244842397827148,0.010295939589473686,0.011506011863662435,0.015408281845172081,0.33549164528293973,0.135401071769367,0.0004858881066431224,,
Netherlands,0,0,0,0,0,0,0,0,0,0,0.00803,0.00872,0.00867,0.012110000000000001,0.011060000000000002,0.01024,0.01085,0.00265,0.00231,0.00017,0.00441,0.005540000000000001,0.007040000000000001,0.00851,0.009229999999999999,0.00726,0.00838,0.009,0.01038,0.0117701,0.013350000000000002,0.01755,0.0194,0.02233781,0.02438608,0.02849904,0.03175340142857142,0.038198591999999996,0.03821345653846153,0.05091923808917195,0.07144439582278478,0.07830264920738648,0.08538471366992184,0.10101960440459633,0.11697218694647887,0.1138226704397545,0.13122732207317067,0.13097828854545446,0.127623288192771,0.12221003766467056,0.14171502892857132,0.15001705804733717,0.175524473,0.19219336894736844,0.233123022818517,0.3252554076140487,0.3913972447477916,0.07139657970831514,0.010256674674635806,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000529211528301239,0.00007908864855766296,0.000018540365345814476,0.00002300121591041727,0.000035759622344927336,0.00012118680510911589,0.0007919008878145381,0.0015030732275181143,0.0015349699990093537,0.001677271500137925,0.0015620798421052628,0.0016096116390823434,0.0017598978492591555,0.09038064995028017,0.35163893952876357,0.00005549700105789338,,
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00005,0.0002600000000000001,0.00021,0.00027,0.00029,0.00213,0.00209,0.00227,0.0024300000000000003,0.0027000000000000006,0.0028899999999999998,0.0030299999999999997,0.0024100000000000002,0.0027000000000000006,0.0028727600000000002,0.00291499,0.00287181,0.0029040683225806446,0.005453037692307692,0.006088025923566877,0.00819450569620253,0.009996055993711598,0.013439973115057917,0.01580444602829465,0.015351986899070507,0.01640533190310308,0.02008736422901263,0.023479617958727002,0.026514599571838715,0.027990864724430863,0.03131954418469857,0.03565103168516537,0.049681414528073085,0.05330304496441706,0.07316246241341659,0.11151376549493111,0.5200292528037225,0.1689942427641471,0.0035164993037789354,,
Poland,0.0002600000000000001,0.00037999999999999997,0.00043999999999999996,0.00047,0.00084,0.0005899999999999999,0.00101,0.00185,0.00223,0.00235,0.00211,0.00183,0.00265,0.00262,0.0024,0.00248,0.0026900000000000006,0.0026900000000000006,0.0036200000000000004,0.0034500000000000004,0.0039700000000000004,0.00368,0.00193,0.00094,0.00103,0.00055,0.0008300000000000001,0.00111,0.00061,0.00051,0.0006800000000000002,0.00133,0.0017100000000000001,0.0022400000000000002,0.00197,0.0022600000000000003,0.004550259740259741,0.004817032258064516,0.006857858344444861,0.010233977433300625,0.018002431541104254,0.025405909445866993,0.03345114069328307,0.06058188466849414,0.08546726951395667,0.10153514969325149,0.12917367317073164,0.16908612727272715,0.16544545060240956,0.1909403329341316,0.2153453285714284,0.20537471597633117,0.2193194,0.21390334736842104,0.25065689957083165,0.2664236395755102,0.05999757672325967,0.11359682336201993,0.008401460922060941,,
Portugal,0.00207,0.002,0.00192,0.0022800000000000003,0.0028000000000000004,0.0018600000000000003,0.00143,0.00113,0.002,0.0018,0.0023599999999999997,0.0023,0.0023400000000000005,0.00232,0.0025800000000000007,0.0032000000000000006,0.00311,0.0035299999999999997,0.00405,0.0037300000000000002,0.0054800000000000005,0.006060000000000001,0.0061400000000000005,0.00653,0.0066301010101010105,0.00693959595959596,0.00813959595959596,0.008908383838383839,0.009155555555555556,0.00984,0.010460000000000002,0.0103,0.01126,0.011694000000000001,0.013621999999999999,0.015454000000000004,0.016965116883116884,0.0190786064516129,0.019444730769230766,0.02387482165605095,0.033880784810126574,0.048391371283018854,0.06440075299999996,0.08030183721426705,0.10394249954999996,0.1282778493268527,0.1301979863650731,0.13919538625532296,0.15662179655338812,0.15811462516074792,0.15774601596621413,0.16148761626458474,0.16077020203347778,0.16399206128082,0.17750134462908643,0.17114723566386533,-0.038431958797071286,0.05497179576246203,0.005396994105476858,,
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000020627325890483786,0,0.00002,0.00001,0,0,0,0.00010999999999999999,0.00010999999999999999,0,0,0,0.00002961290322580645,0.00002942307692307692,0.00003898089171974522,0.000058101265822784796,0.000048113207547169804,0.002086936361836896,0.0047373169619911734,0.006793933403925393,0.008701534411600667,0.02258841951219511,0.03379559999999998,0.054255575903614434,0.06532286227544905,0.09375204999999992,0.091267747928994,0.099558112,0.08857401578947369,0.09621738870954527,0.09718592890947053,0.007306422305412674,0.30350658083263915,0.0030646821926464023,,
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002750999294281006,0.0016113701948042836,0.0010645656536267352,0.00029037016145325005,0.0007846565694084649,0.005569129745990824,0.007105494402313232,0.008001060188231851,0.008655111193593341,0.010464396765838808,0.016197636585365847,0.01664790909090908,0.018139385542168665,0.024195986826347292,0.026043328571428555,0.026450836394585373,0.025986199999999997,0.02590836842105263,0.026769299959033186,0.02640991264558759,-0.01612091258935111,0.11953180550828746,0.0008328159220423125,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.00031,0.0007000000000000001,0.0007153246753246755,0.0010068387096774194,0.0011965384615384611,0.0011791719745222926,0.0010651898734177212,0.0011376538065874348,0.0015762948341608045,0.003807124725803231,0.003124964916155073,0.0040694493006466345,0.004459484214122119,0.006125671108315206,0.00689483423745395,0.006558243464508952,0.0062226616521392514,0.005814469217243784,0.0062655332010192865,0.00780453350770408,0.008996341400409669,0.009154454673230006,0.014795025628522973,0.11153227655091302,0.00028867856216686016,,
Spain,0,0,0,0,0,0.00047,0.0005200000000000002,0.00061,0.0005600000000000001,0.00051,0.00113,0.0018700000000000004,0.0030900000000000003,0.00316,0.0025099999999999996,0.0036200000000000004,0.00424,0.00487,0.005600000000000001,0.0055000000000000005,0.00611,0.005380000000000001,0.0056300000000000005,0.006730000000000002,0.005970606060606061,0.005620000000000001,0.00564,0.0068600000000000015,0.007039999999999999,0.00824,0.012960000000000001,0.014589999999999999,0.022180000000000002,0.028980000000000002,0.04485,0.06535100153871469,0.0865521334521476,0.12380450353165424,0.15800711225788805,0.19332290837090743,0.24173559127673525,0.25902938741832304,0.3025521012172268,0.37684738311960503,0.4601748775935988,0.5718232897387397,0.5901306735591613,0.7037369253862338,0.7216306331116281,0.6915086134662306,0.668995061088137,0.6641986037722639,0.68035941354,0.6949459198852632,0.728326460856544,0.7657331587986163,0.048487227554520285,0.04698465927145623,0.024146795759651542,,
Sweden,0,0,0,0,0,0.0013,0.0016,0.00226,0.0039900000000000005,0.0035700000000000003,0.0031,0.0035399999999999997,0.0036,0.0027600000000000007,0.0034700000000000004,0.00721,0.009210000000000003,0.01002,0.0145,0.01853,0.018080000000000002,0.019860000000000003,0.019650000000000004,0.020460000000000002,0.021940000000000005,0.01949,0.018730000000000004,0.020410000000000005,0.022240000000000003,0.023050000000000005,0.024599999999999997,0.02263,0.029770000000000005,0.03089,0.03056,0.045559999999999996,0.0423333116883117,0.04723258064516129,0.05091173076923076,0.07847828025477706,0.08782286958917912,0.09706428545165621,0.11557364851765715,0.13029503931345737,0.14364081557290187,0.16701766649971272,0.18735221399898278,0.20660335146057185,0.2232720228125556,0.23692867831889997,0.2897904384600445,0.30083022689201555,0.3319554849385757,0.3181826322102876,0.3603591196202642,0.4119220810456486,0.139964520147964,0.09634127696573613,0.012989640380084166,,
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009800000000000002,0.0028700000000000006,0.0017300000000000002,0.00436,0.0039,0.00396,0.0036900000000000006,0.00365,0.00458,0.005110000000000001,0.00513,0.00529,0.00439,0.00438,0.004879999999999999,0.00495,0.00555,0.005800000000000001,0.00622,0.006670000000000001,0.007,0.007620000000000001,0.00847,0.008872012987012989,0.009170129032258063,0.009346730769230767,0.009686751592356687,0.010119303797468351,0.01129698113207547,0.011704499999999996,0.012396440839130031,0.012546216835318058,0.013502319484897678,0.015501194414241604,0.018154735856586512,0.02069355164466678,0.024849097154490997,0.027863459885714266,0.0320240348047337,0.0382057904,0.0415316245368421,0.04480563917050389,0.04942790031761242,0.10014838136916704,0.13574802112985762,0.0015586701451852543,,
Turkey,0.001,0.00122,0.0017300000000000002,0.0017900000000000001,0.0017800000000000001,0.0016600000000000002,0.0016200000000000003,0.0017500000000000005,0.0019700000000000004,0.00207,0.0022,0.0016100000000000003,0.00218,0.0013700000000000003,0.00145,0.00136,0.0011,0,0,0.00022100000000000003,0.00006,0.0004360000000000001,0.000579,0.000684,0.0006260000000000001,0.000801,0.001197,0.001167,0.00134,0.0013,0.0030830000000000002,0.0025910000000000004,0.0037679999999999996,0.0033150000000000002,0.002344,0.0027490000000000006,0.0033381818181818183,0.0027895354838709673,0.002245961538461538,0.0022111910828025473,0.001814696202531645,0.0034924622641509424,0.0063132766249999975,0.011577927639751547,0.020893146111111097,0.0370538479754601,0.054431393194183816,0.07123917620806586,0.10603802109360512,0.11555966119760469,0.15465062897062615,0.21257100986434263,0.26589555263722037,0.3444749593754463,0.3927112381087835,0.4466656041473266,0.13428179052618883,0.3409325987160321,0.014085250184448915,,
Ukraine,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.00003,0.00006,0.00015896103896103893,0.00021716129032258057,0.0003040384615384615,0.000321592356687898,0.00036797468354430365,0.0003367924528301886,0.003117374999999999,0.0029364596273291914,0.001718888888888888,0.0022339877300613484,0.0023659024390243885,0.00700554545454545,0.013839209638554208,0.017191104191616756,0.01695627499999999,0.015863973964497027,0.019111,0.02473174736842105,0.05065176753528831,0.08935847323413965,0.7593527084337581,0.40260273067894503,0.002817849505125751,,
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000101010101010101,0.0000101010101010101,0.0000101010101010101,0,0.0000101010101010101,0.00009,0.006048000000000001,0.0069689999999999995,0.009672000000000002,0.014150000000000003,0.018625,0.020336,0.022926,0.027768,0.035311999999999996,0.042801,0.04828800000000001,0.054573311688311685,0.06266778243235571,0.0738952188896109,0.09131643549077766,0.11933491745723329,0.13756319133803058,0.15422368447697354,0.19256879554703143,0.2302699362912906,0.25996827099893227,0.31978260591475827,0.37056595440076556,0.48978336318579213,0.5859177306908386,0.7408033084387715,0.7422959928592683,0.8761101941109394,0.9896415786807031,1.0900704863886619,1.2010743561497024,0.09882135805181869,0.16821219099033957,0.03787493964033656,,
Other Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004272727272727275,0.000006111111111111111,0.0000057575757575757586,0.00014871358585858587,0.00013412555555555557,0.00014837015151515152,0.00012369676767676768,0.00011839282828282828,0.00011689190968122786,0.00011133055718475072,0.00014137525932400932,0.00033476642154024315,0.00037872791714614487,0.00045357117809027365,0.0005771725888886015,0.00047882918972332,0.0005423620792465122,0.0005746494126296717,0.0007533000523921757,0.001033446812857225,0.0015442428494000047,0.0021387014652994784,0.0026918375420844497,0.003526091786657338,0.006136536598402372,0.009234657446043041,0.019702230232497713,0.021362429139806256,0.08130204528493956,0.4322624540029454,0.0006736474807728574,,
Total Europe,0.030090000000000006,0.04101,0.04489,0.04997,0.054229040000000006,0.071183569613,0.07231883626,0.0712260804,0.07663391239,0.080420602,0.08520942080999999,0.08485597232,0.08880291321,0.09375139078,0.09768957991999999,0.1075144928,0.10764023151,0.09854621004000001,0.10166752155,0.10549787909010101,0.11019822839010102,0.13153419657010101,0.13066101294000002,0.140088099050101,0.14061766802090908,0.19771373353786734,0.2057444142061214,0.2235612066352361,0.2539796547657757,0.27587812474821116,0.31277110223578697,0.32841862371116626,0.4077161883636837,0.49003980884386916,0.542649667895852,0.6777824635231022,0.7490710347518929,0.9060859468457624,1.065453571673175,1.3293943114340299,1.5930907504893066,1.8838862867979191,2.2772253393521367,2.652811103624277,3.0057766710183897,3.481107073719565,4.111004302633356,4.789762262465338,5.258883099758379,5.636748482431616,6.321354142023242,6.414018455996451,7.1426759500397266,7.520219859942854,8.237211274085334,8.9393965203642,0.08228035473053863,0.10606932889177179,0.281896871660149,,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019833333333333322,0.0000046932515337423285,0,0,0.0006322771084337343,0.0008447065868263467,0.0009116249999999992,0.0013158905325443774,0.00130005,0.001816852631578947,0.002206754608766899,0.002136195685731265,-0.03461894809978938,0.6019015924892879,0.00006736325877141165,,
Belarus,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009843659525188186,0.000009683544303797465,0.00002886792452830188,0.00014343749999999993,0.0006191055900621117,0.0014271111111111108,0.0022038527607361955,0.0020705975609756093,0.002157545454545454,0.0017952048192771079,0.0018503733914285244,0.002100552555394721,0.0024810879924404327,0.003362023876404494,0.0034319472992145055,0.0045229386495939635,0.004724819665511058,0.04178072868303628,0.12226725367344593,0.00014899348964236963,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000013714024390243892,0.00002490654545454544,0.00004918212650602407,0.00013288279041916157,0.0016244346964285699,0.0033066640650887547,0.0039109806,0.00473322142105263,0.009836740378533387,0.03297656272999277,2.343227691928432,0,0.0010398900921905739,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00065,0.00065,0.00063,0.0006000000000000001,0.00061,0.00059,0.00057,0.00057,0.00058,0.00058,0.0008100000000000002,0.0011643896103896104,0.0017718387096774192,0.0036719999999999995,0.004451617834394904,0.004436031645569619,0.00491620754716981,0.004696143749999999,0.0046954844720496864,0.004733555555555553,0.005079036809815947,0.005259841463414631,0.004750524881693646,0.004578939759036142,0.007425593892215563,0.008786908392857135,0.011036457781065078,0.013657611000000002,0.016639252105263156,0.021939791773863168,0.037694789355102044,0.713407242640238,0.16574752556268502,0.0011886756754647947,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000014971472392638027,0.000004261143292682924,0.000009100546699875462,0.000017039683734939747,0.000028561526946107757,0.000047539285714285666,0.00006318328280781382,0.00006263999999999998,0.00006227368421052631,0.00006204408029496107,0.00006181616326530612,-0.006395673023307569,0,0.000001949324319916494,,
USSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000027159763313609437,0.0000063,0.0000610836842105263,0.00013817287996722652,0.00013766530612244898,-0.006395673023307458,0,0.000004341167666480697,,
Other CIS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002501886792452829,0.000027731249999999986,0.000018055900621118003,0.00004068076388888887,0.000039241449386503046,0.00002953646341463413,0.00004936633599003733,0.00010145697289156618,0.0002393098652694609,0.00028367611607142836,0.0002694946117370509,0.00038019374999999995,0.000632970394736842,0.001325958213846784,0.0012958651517805942,-0.025365563472330988,0.4168180265495911,0.000040864093179913106,,
Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065,0.00065,0.00063,0.0006000000000000001,0.00061,0.00059,0.00057,0.00057,0.00058,0.00058,0.0008100000000000002,0.0011643896103896104,0.0017718387096774192,0.0036719999999999995,0.004461461493920091,0.004445715189873416,0.00497009433962264,0.004867312499999998,0.005332645962732916,0.006221180763888886,0.007328321418711652,0.0073656080335365815,0.006991443764383558,0.007174100469879514,0.010521428053105164,0.01375473604646614,0.01847549424201487,0.022679799226404496,0.027377601220267136,0.04003240058486639,0.07902771405750549,0.9687001076646629,0.20463057342728863,0.00249207710123546,,
Iran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035000000000000005,0.00036500000000000004,0.0003348116883116883,0.00029909032258064515,0.00027069230769230767,0.0004512038216560509,0.0006865632911392403,0.0012066792452830185,0.0013483124999999993,0.001862608695652173,0.002155222222222221,0.0020631533742331274,0.0022035731707317056,0.002110472727272726,0.0021318614457831314,0.002244610778443112,0.0023678571428571407,0.0026354023668639036,0.003748526999999999,0.007440944736842105,0.00834451097833307,0.008654566024925734,0.03432300491628304,0.14496149969889083,0.0002729149649470275,,
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004267409638554213,0.000524964071856287,0.0005218848214285709,0.0005187967455621296,0.000515745,0.003369086842105263,0.003356664973371569,0.003344334367346939,-0.00639567302330768,0,0.00010546096638548221,,
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009935064935064934,0.0006832406267584949,0.000713635992311631,0.0007244248398707412,0.0007663137810274514,0.00045804936647035724,0.0004148805453317803,0.0004925889377948927,0.0010701562847093508,0.0017109557497860962,0.0030176551234723536,0.004638025259463003,0.005346721415288663,0.009009640309208504,0.01217269321554135,0.01676764670780865,0.016738087794352867,0.018266566964849944,0.029635753129588195,0.050557900590506064,0.7013154357719356,0.3939168764137171,0.0015943038192457104,,
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000016774698795180711,0.000030031976047904166,0.000046355357142857096,0.00044192556213017706,0.000618966,0.0007892831578947368,0.0015220056100862683,0.0015164145690696248,-0.00639567302330768,0,0.00004781894641174105,,
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011060240963855412,0.000010994011976047893,0.000033696428571428546,0.00003798745562130174,0.00014004,0.00014058105263157895,0.00014758026708769343,0.0018301669193580635,11.367279849207174,0,0.00005771288117801393,,
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010816167073170722,0.0010750614545454538,0.0010930743975903605,0.001111769461077843,0.0011051517857142846,0.0011154333727810641,0.001108872,0.0011023873684210526,0.0010983228512904547,0.0010942881959183674,-0.006395673023307569,0,0.000034507521667855086,,
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005787391304347823,0.000005751666666666663,0.00003838141104294476,0.00005030341463414631,0.0002377249090909089,0.00039148644578313217,0.0004203468862275445,0.000417844821428571,0.0004153723668639049,0.0005853239999999999,0.0019143431578947366,0.009252732350857681,0.009218742721813715,-0.006395673023307569,1.0924140574483792,0.00029070583545534216,,
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006000999999999997,0.00017293693251533733,0.00019307853658536572,0.00022478945454545434,0.0008019780722891558,0.002907998622754489,0.0028842685714285683,0.003123571952662719,0.007121438999999999,0.011811279513694768,0.03721645216991252,0.049374069489100066,0.3230484043748283,0.9021779116793365,0.0015569726321459862,,
Other Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00003,0.00003,0.00006,0.00007948051948051948,0.00007896774193548388,0.00008826923076923076,0.00009842675159235667,0.00008812025316455695,0.00009718867924528299,0.00013483124999999997,0.00016155279503105586,0.0001444999999999999,0.0001768276380368097,0.0001873596951219511,0.00020894795267745937,0.0002999168674698793,0.0005263612275449097,0.0029957946428571403,0.009630852071005908,0.014993324999999997,0.02442206578947368,0.03236113175236484,0.03981029187769575,0.22682732149845708,0.717970038546361,0.001255386391534924,,
Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00003,0.0003800000000000001,0.00042500000000000003,0.0005136428571428572,0.001061298691274624,0.0010725975307731693,0.0012740554131191488,0.0015409973253312484,0.0017619172909986585,0.0018980242953317795,0.00252253781978247,0.0034356401735982384,0.004162255105614316,0.006733586647862595,0.008495021757595006,0.010504517318903115,0.01678671734513664,0.022545546786969912,0.03468698860129975,0.04557032579435285,0.06925653858380788,0.12293515408289228,0.16540077475573428,0.3417550195559862,0.430101432765982,0.005215783958972081,,
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008541717791411039,0.00016903467987804864,0.000247795217932752,0.000263602409638554,0.0005588622754491014,0.0007012499999999993,0.0023905304368971366,0.004706999999999999,0.005484736842105262,0.005571487095452682,0.005400032653061224,-0.03342171071707356,0,0.00017028580265937186,,
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0.0008070000000000002,0.0017873181818181816,0.0021074516129032258,0.0028148076923076924,0.004921829762594093,0.004949367088607595,0.005831903945111491,0.006346022727272724,0.008850367024280062,0.009816498316498312,0.013463469046291124,0.016227272727272715,0.017065564738291995,0.014765607886089804,0.010697876973326066,0.017636396103896092,0.02381280258203333,0.024409090909090908,0.031677299308878255,0.05766432866146098,0.08601726654298082,0.4876137237745981,0.1936996441004062,0.0027124871675605687,,
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064,0.0020446363636363635,0.0019149777126099706,0.001989990675990676,0.0019393092067168498,0.00199869332566168,0.001763839908519153,0.002667947159090908,0.0028347859966120817,0.003694676206509538,0.0061847763524818695,0.0064586618625277125,0.006751484622589525,0.011198503285870747,0.017626158954817624,0.022996446428571404,0.030795550295857954,0.031051800000000004,0.04286592947368423,0.05598811451044656,0.06191515086721458,0.1028409212962782,0.31235686026908227,0.0019524458164568439,,
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0014600000000000001,0.00231,0.0019700000000000004,0.004868000000000002,0.004310824675324675,0.006433234880945463,0.006149391747792824,0.006282012934107171,0.0052736112647698685,0.00445671236652164,0.007245044023721118,0.006829272222162062,0.005835785087287581,0.004869419478526979,0.00662084153786995,0.007055717761989841,0.008941721159962624,0.025622952727888032,0.058835548537761975,0.07350681637987631,0.09712174735042914,0.10509628624836048,0.10971847627810126,0.11453091233230205,0.04100959306814467,0.34096686845276913,0.0036116426675235304,,
Eastern Africa,0,0,0,0,0,0,0.00126,0.0012700000000000003,0.00132,0.00136,0.00133,0.00146,0.00149,0.00155,0.0016100000000000003,0.0016700000000000003,0.00177,0.00195,0.0018900000000000002,0.0019200000000000003,0.0022700000000000003,0.00617,0.006149999999999999,0.00583,0.0057399999999999994,0.00713,0.0071600000000000006,0.00709,0.006980000000000001,0.005860000000000001,0.0073,0.008940930879110345,0.009120930879110345,0.01146501965295753,0.011321861758220688,0.01499863157894737,0.015854641209793043,0.014701296193576626,0.018610557115412672,0.021279873439759962,0.02087577512712944,0.02215879754699086,0.021285783456385612,0.02241272598677777,0.025956654900251452,0.02894603945543946,0.029551149176189978,0.032479015310809406,0.03695066494955729,0.04930517081991994,0.06774107454791968,0.0695762993910826,0.07118409642162418,0.07791667208295136,0.09173931462994088,0.08811701793905612,-0.04210903020240009,0.13456838272834903,0.0027787011841856574,,
Middle Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.00008,0.00008,0.00008,0.00009,0.00009,0.00007000000000000001,0.00007000000000000001,0.00007000000000000001,0.00007000000000000001,0.00007000000000000001,0.0000700223376664829,0.00007309451599371049,0.0000744109615723674,0.00007634407626234801,0.00008963088625141334,0.006270469245430994,0.0008461569385590027,0.0008819167069994509,0.0008432755554103184,0.0007557918445734216,0.0008078586586373374,0.0008629478186085691,0.00093593602417879,0.0010113483236427144,0.0007076158913393952,0.0008647306460148405,0.0009289799924919604,0.0011430291241606443,0.0011390172951071089,0.0011363557914820985,-0.005062522662533153,0.030519183449155163,0.0000358340903641497,,
