Terawatt-hours,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Trinidad & Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Venezuela,1.369,1.395,1.6360000000000001,2.748,3.19,4.104,5.39,6.0200000000000005,6.2250000000000005,7.707,8.931000000000001,10.578,12.163,12.232000000000001,14.24,14.587,15.088000000000001,15.814,18.063,20.243000000000002,22.648,25.159,30.843,34.203,34.666000000000004,36.983000000000004,44.542,47.271,47.478,51.284,51.45,53.847,57.268,57.923,60.6,62.886,60.441,59.534,60.532000000000004,70.075,77.08849000000001,81.41334,83.03442,86.71289999999999,85.83926,76.65978,83.15471000000001,81.73554,83.405,78.74673000000001,73.39693000000001,61.69903406000001,59.29624117,56.987011630000005,48.643638,31.645742658438305,-0.3512146669481627,-0.05521278375070715,0.007364952428807558,,
Central America,1.3559999999999999,1.4929999999999999,1.686,1.8650000000000002,2.0650000000000004,2.3407000000000004,2.3249,2.4749,2.6368,2.9355,2.7535,2.9213000000000005,2.9274,3.9839,4.8552,5.556500000000001,5.770200000000001,5.5823,6.1957,6.9695,7.97932,9.323509999999999,9.683975,10.314301,11.134195,11.642524,11.327269,10.786794,12.02355,11.615682000000001,11.462188000000001,13.225811714999999,12.765683653,12.849074204,14.995346087000001,15.365460538,13.711556255000001,14.461674842,15.091870755999999,16.03553484847412,17.118050566287977,18.002864103333334,17.944223933064237,20.102390671502278,18.83387782933214,21.23518903757379,20.978805789044053,22.3660558473896,21.881809702107937,21.538840118864407,22.472946067947156,22.886372378292677,27.22946853322373,26.948820651471287,21.760737370166943,25.008141277152763,0.1460922761049721,0.014549838000418092,0.005820175333759038,,
Other Caribbean,0.36500000000000005,0.41300000000000003,0.322,0.331,0.35200000000000004,0.41900000000000004,0.922,0.929,0.855,0.829,0.7710000000000001,1.1659999999999997,0.8150000000000001,1.1429999999999998,1.381,1.054,1.839,1.2169999999999999,1.376,1.6340000000000001,1.622,2.055,2.233,2.4650000000000003,1.3050000000000002,1.2560000000000002,1.292,1.315,1.7049999999999998,0.9370000000000002,1.1052000007629394,1.4684508424242424,1.1900615930861718,1.771973216880393,2.4399646209845716,1.550694503600697,1.3735680788505047,1.7277420871123084,2.198370144733286,2.2901951549117627,2.6037581289676988,2.5169794578739597,2.347079650846871,2.084823909873257,2.199663490729944,2.0673940874612424,2.1441361874116502,2.3809564089406785,2.4526788317180954,1.7748956431114227,1.3626974853479707,1.9151354308318485,2.703458985322943,2.436648521247299,1.5903294530180707,1.764130047348013,0.10625506970111553,-0.031915903760027176,0.0004105681455222111,,
Other South America,1.100488948679048,2.3360732649666343,2.430661777663955,2.571001079741345,2.683195491923426,3.117621208493269,3.7271744281709847,3.360120149177865,3.8631744281709848,3.8458588279215764,3.7635895924386666,3.607780847100475,3.968214997341671,4.030562733090413,3.9535458657477083,5.997467406333756,5.107086198799999,5.4128332026,6.774018710400001,7.240111455899999,10.0591510652,18.78567625,24.739092,25.563160999999997,29.590061349600003,34.60735809187187,36.85419057678594,36.61291097718593,40.5532181489,45.57235618881406,50.812270548828124,53.61104126117188,60.52004803558594,63.13979737557406,60.72468606682813,63.72841068000001,58.09567030814934,61.361456498792975,63.636543373585944,60.19795314558594,60.87900663324751,60.82481296441008,65.49246923844412,63.863745527216636,63.73824389990341,66.07445030171814,68.28234727965851,69.65883461463226,72.79517544950521,68.47183388579386,67.66339197558594,74.55489301057966,70.93050222235976,69.92329926531951,62.216263195348354,54.778727627248855,-0.12194888977816365,-0.0024139144002944812,0.012748720339407695,,
Total S. & Cent. America,41.30243841454064,46.00129263328989,48.66091551663284,51.74701297012686,55.85316897079012,65.63806143143799,73.06548283504512,82.69404114313977,93.00632319733032,106.89642733697869,115.92238959243868,129.42250084710048,143.12342699734168,158.19290273309042,179.7890458657477,201.44598740633378,204.44462619880002,220.1946692026,237.10949471039999,261.6108314559,283.5012430652,305.98613825,326.458627,338.997862,347.1363763496,360.96584979187185,385.448114576786,392.7910703822365,423.06309299637473,448.44296756760195,465.6940700617123,485.69459291706494,513.9133379776316,526.6079670752423,527.2850514188235,555.6516252481258,521.3991678970505,547.3633179630798,570.6483419927831,589.03486425164,624.1520975492183,652.6841915669687,675.7376104384945,680.2992221139402,697.5279940106603,700.8750643764745,744.1617906052428,730.3729193653647,709.8551031635149,686.2909967531463,671.496415849454,686.3594220398493,700.439860246864,718.3435062390455,700.8659576056506,660.464544245335,-0.060219733655775154,0.000477514484652275,0.1537107219060286,,
Austria,16.083000000000002,17.331,17.698,18.185,16.718,21.2897,16.8201,17.287599999999998,19.209200000000003,22.712200000000003,23.7952,20.5656,24.9208,24.9408,28.096799999999998,29.109900000000003,30.8473,30.8963,30.6063,26.849563999999997,30.775146000000003,30.903927,35.387991,35.30408800000001,35.08243,31.509,31.4434,34.8484,36.705555999999994,35.7075,37.067222,34.216111000000005,36.105278000000006,37.16333300000001,40.6991208,41.835650550450005,40.45548165033019,40.22700280913332,33.214992039975016,36.762283,37.09513833704449,35.65608476963841,37.05445286387665,38.329491042362136,40.89630336469739,38.363418292681246,34.23908351416008,43.804104688423536,42.04652729768322,41.01025936734968,37.05552837589805,39.84471614704183,38.29343300000001,37.637911,40.455346,40.953759776766766,0.009554194846115305,-0.0010835004636949863,0.009531218647392758,,
Belgium,0.272,0.299,0.23800000000000002,0.244,0.23,0.246,0.134,0.17999999999999994,0.17099999999999999,0.24000000000000005,0.183,0.10900000000000001,0.224,0.22299999999999998,0.23400000000000004,0.278,0.3809999999999999,0.33299999999999996,0.33599999999999997,0.3510000000000001,0.28700000000000014,0.3430000000000002,0.42900000000000005,0.359,0.30499999999999994,0.266,0.22899999999999998,0.34099999999999986,0.254,0.346,0.33799999999999997,0.239,0.30500000000000016,0.389,0.34099999999999997,0.45999999999999996,0.44100000000000006,0.3599999999999999,0.2470000000000001,0.31699999999999995,0.28800000000000003,0.359,0.389,0.41000000000000014,0.32800000000000007,0.31199999999999983,0.19599999999999995,0.357,0.3799999999999999,0.29520000000000013,0.31840000000000135,0.3700000000000001,0.2701000000000011,0.3135000000000012,0.30200000000000005,0.2819266951406556,-0.06901853104676214,-0.008224650063268779,0.00006561314488753816,,
Bulgaria,2,2.0100000000000002,2.0220000000000002,1.305,1.839,2.152,2.17,2.095,2.57,2.08,2.453,2.954,3.529,2.9090000000000003,3.311,3.713,3.618,3.0500000000000003,3.353,3.2600000000000002,2.237,2.326,2.537,2.596,2.691,1.8780000000000001,2.441,2.063,1.942,1.468,2.314,2.919,2.754,3.097,2.753,2.673,1.7370000000000003,2.194,3.029,3.168,4.337000000000001,4.2379999999999995,2.874,2.8240000000000003,3.4699999999999998,5.057,2.9170000000000003,3.226,4.08,4.605,5.6610000000000005,3.9420000000000006,2.828103,5.146578,2.9657999999999998,2.95112082460531,-0.007668199826899036,-0.015578163673724,0.0006868179621970686,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,3.805,5.881,4.349,4.55,5.4350000000000005,5.683,7.863,5.853,6.022,7.327,6.453,7.181,5.851,5.458,7.627,7.036,6.617000000000001,4.7,5.781,7.409,9.126,5.0329999999999995,4.837,8.622,9.007,6.391,6.853,5.3073999999999995,7.7009,5.826100000000001,5.667144227835564,-0.029941087998307414,-0.023748230674808357,0.0013189214137172669,,
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Czech Republic,2.2317970000000003,2.1036344,1.8959226000000002,1.4672408000000001,1.1976574,1.7103078000000003,1.208,1.264,1.081,1.819,1.814,1.446,1.967,1.83,2.293,2.399,2.061,1.67,1.655,1.298,1.671,1.8760000000000001,2.465,2.099,1.643,1.161,1.089,1.4020000000000001,1.369,1.46,2.002,1.969,1.699,1.3960000000000001,1.681,1.758,2.0540000000000003,2.492,1.383,2.0191,2.3799099999999997,2.55073,2.0793380000000004,2.0243349999999998,2.42962,2.7894,2.1341,2.2315000000000005,2.8564,1.9091999999999996,1.7948000000000002,2.0004999999999997,1.8695,1.6274,2.008,2.1423,0.0639674906929657,-0.01887908140696748,0.000498580101548897,,
Denmark,0.025,0.026000000000000002,0.025,0.021,0.022,0.024,0.024,0.024,0.024,0.024,0.020999999999999998,0.019,0.025999999999999995,0.027,0.029,0.034100000000000005,0.035500000000000004,0.030299999999999997,0.0335,0.0302,0.0297,0.028599999999999997,0.0294,0.032799999999999996,0.0229,0.028,0.0254,0.0277,0.0275,0.032600000000000004,0.030299999999999997,0.0193,0.0192,0.0273,0.0305,0.0302,0.0276,0.0318,0.0212,0.0265,0.0225,0.0234,0.0282,0.025799999999999997,0.018900000000000004,0.020641666666666666,0.016869444444444444,0.017474999999999997,0.013419444444444444,0.015102777777777776,0.018030555555555557,0.019272222222222222,0.017872222222222223,0.014861111111111111,0.017216666666666665,0.016561267743676902,-0.040695931562999665,-0.009285026955929254,0.000003854324115866546,,
Estonia,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0.007,0.006,0.013000000000000001,0.022,0.022,0.014,0.022,0.028,0.032,0.027,0.03,0.042,0.026000000000000002,0.0267,0.027,0.035,0.026000000000000002,0.015,0.019,0.03841530054644809,1.0163337215204993,-0.05079424587786496,0.000008940439923203793,,
Finland,9.353535353535355,10.380808080808082,11.62929292929293,10.48888888888889,8.745454545454546,9.524242424242425,10.680808080808081,10.37979797979798,10.57979797979798,12.703030303030305,12.209090909090909,9.481818181818182,12.181818181818183,9.7989898989899,10.870707070707072,10.217171717171718,13.654545454545456,13.08888888888889,13.580808080808081,13.24747474747475,12.334343434343435,12.38989898989899,13.795959595959596,13.362626262626264,13.030303030303031,10.860606060606061,13.1979797979798,15.10808080808081,13.473737373737375,11.779797979797982,12.917070707070708,11.821919191919195,11.914040404040405,14.925858585858586,12.673434343434346,14.59878787878788,13.149595959595962,10.730404040404043,9.550505050505052,15.015050505050507,13.563636363636366,11.42727272727273,14.131919191919193,17.080303030303032,12.700000000000001,12.871717171717172,12.402323232323234,16.83525252525253,12.800404040404041,13.373939393939397,16.751515151515154,15.791919191919193,14.757575757575758,13.269696969696971,12.362626262626264,15.765656565656567,0.27178324955117494,-0.0026887870405182257,0.0036691605524390076,,
France,46.881092200000005,52.208469199999996,45.377657400000004,50.4226122,52.9420896,56.68148260000001,48.85672520000001,48.831467,47.6962618,56.2302844,60.107937000000014,48.56462820000001,76.3229766,68.35983260000002,66.41913960000001,69.5267496,72.19516560000001,70.57485780000002,69.4430148,65.69010960000001,62.45333360000001,63.01084519999999,71.0875564,77.1172904,46.842294,53.866,57.602000000000004,68.956,64.89500000000001,78.794,73.11900000000001,66.044,63.763999999999996,62.092999999999996,72.514,66.363,74.268,60.397000000000006,58.943000000000005,59.555,51.480000000000004,56.303,57.604,63.653999999999996,56.994,62.714,44.791000000000004,58.782451,70.844045,62.82951899999999,54.556958,59.92342799999999,48.964453,63.91576800000001,56.027713000000006,61.30322,0.09116938011351605,-0.0017084944400227453,0.014267173436434848,,
Germany,16.2122092,17.5339978,16.6523118,16.898990800000007,13.713477800000003,17.5336782,13.4551882,13.205894400000002,15.229461800000001,17.6381318,17.059123399999997,13.846833000000002,17.5821604,18.362234400000002,18.383686600000004,19.069143000000004,19.914673399999998,19.737993000000003,18.7120174,18.479174400000005,17.4006496,18.571981800000003,20.342970000000005,20.079390800000002,18.243727800000002,17.335,15.85,18.635,18.96,20.195,21.556,18.818,18.952,19.002,20.686,24.86675,23.241,23.66175,17.722000000000005,20.096,19.639,20.0085,21.169,20.443,19.031,20.953,17.672274000000005,22.09,22.998000000000005,19.587101770000004,18.97715888,20.54634396,20.15,17.974999997,20.192319962,18.633,-0.07974466535276137,0.005940887859060995,0.00433648090004229,,
Greece,0.801,1.73,1.6600000000000001,1.368,2.055,2.636,2.652,2.677,2.223,2.347,2.015,1.879,1.922,2.988,3.5660000000000003,3.4050000000000002,3.407,3.561,2.34,2.862,2.805,3.235,2.78,2.366,1.9000000000000004,1.7690000000000001,3.099,2.2030000000000003,2.282,2.599,3.529,4.348000000000001,3.882,3.717,4.592,3.6929999999999996,2.097,2.8,4.766,4.672,5.017,5.865,2.5909999999999997,3.3120000000000003,5.3740000000000006,7.46,4.011,4.4030000000000005,6.346,4.476,6.098000000000001,5.543,3.9625470000000003,5.743448,3.9776149999999997,3.4397556252474337,-0.13758436001619323,-0.029640843589380905,0.0008005385375247422,,
Hungary,0.075,0.1,0.082,0.089,0.095,0.088,0.096,0.11,0.101,0.081,0.163,0.165,0.149,0.138,0.146,0.112,0.168,0.159,0.155,0.181,0.155,0.154,0.169,0.169,0.158,0.178,0.194,0.158,0.166,0.161,0.163,0.20700000000000002,0.216,0.155,0.181,0.178,0.186,0.194,0.171,0.20500000000000002,0.202,0.186,0.21,0.213,0.228,0.188,0.222,0.213,0.213,0.301,0.234,0.259,0.22,0.222,0.219,0.244,0.11111111111111094,-0.004019290855371893,0.00005678641869856269,,
Iceland,0.6406999999999982,0.6238999999999981,0.6644999999999982,0.6868999999999982,0.8600999999999976,1.4128999999999958,1.5395999999999959,1.7025999999999952,2.1809999999999943,2.2581999999999938,2.205599999999994,2.349499999999994,2.5196999999999927,2.604999999999993,2.819099999999992,3.0531999999999915,3.084499999999992,3.4070999999999905,3.5878999999999897,3.7378999999999896,3.66289999999999,3.8417999999999894,3.913999999999989,4.163999999999988,4.213199999999988,4.153699999999988,4.153699999999988,4.304298,4.460998000000001,4.509295,4.677187,4.762314000000001,5.2013050000000005,5.615576,6.041841000000001,6.350488,6.572595000000001,6.970682,7.08232734,7.131893196000001,7.015286054,7.288997082000001,8.39373524,12.427433354000001,12.27934265,12.592081934,12.506838823999999,12.336529833,12.862843491000001,12.873014936000002,13.780769799000002,13.469596096000004,14.058722238000005,13.812796,13.461465932,13.165095114531454,-0.02468832327610615,0.009233653297402,0.0030639287023778087,,
Ireland,0.9420300000000001,0.84899,0.8024700000000001,0.76758,0.5815,0.8024700000000001,0.46520000000000006,0.6861700000000001,0.63965,0.7908400000000001,0.52335,0.59313,0.7443200000000001,0.6978,0.8257300000000002,0.8373600000000001,0.86062,0.8024700000000001,0.7792100000000001,0.6861700000000001,0.8373600000000001,0.9187700000000001,0.6861700000000001,0.8722500000000001,0.6978,0.697,0.746,0.8170000000000001,0.765,0.9199999999999999,0.713,0.722,0.678,0.916,0.8460000000000001,0.8460000000000001,0.5960000000000001,0.912,0.5980000000000001,0.63,0.6312599999999999,0.724273,0.666576,0.9683229999999999,0.9017339999999998,0.599231,0.706687,0.8023490000000001,0.5994970000000001,0.708654,0.8064899999999999,0.681025,0.691603,0.69409,0.8865827179009318,0.9334006691380283,0.04993067797397943,-0.001693079798899877,0.00021723148037373224,,
Italy,42.634,43.72,42.339999999999996,42.67700000000001,41.166,40.373000000000005,39.079,41.348000000000006,37.523,37.795,41.021,39.175999999999995,51.138999999999996,45.49100000000001,45.947,45.244,43.034000000000006,41.461,41.445,42.400999999999996,41.092,41.096,39.505,40.676,34.057,31.626,42.239000000000004,42.2,41.425,44.658,37.782000000000004,42.037000000000006,41.603,41.22,45.365,44.199999999999996,46.811,39.519,36.67,42.338,36.067,36.99400000000001,32.815,41.623000000000005,49.138,51.117000000000004,45.823,41.875,52.774,58.545,44.1053,40.6068,34.37273999999999,48.8248,46.356500000000004,46.69676059469193,0.004587788489441635,-0.005810169968169632,0.010867794258183277,,
Latvia,,,,,,,,,,,,,,,,,,,,,2.9786756000000008,3.0007726000000003,3.6990378000000006,3.0007726000000003,3.6062304,4.496,3.275,2.521,2.876,3.305,2.9370000000000003,1.86,2.953,4.316,2.757,2.819,2.833,2.464,2.266,3.109,3.326,2.698,2.733,3.109,3.457,3.52,2.887,3.7,2.912,1.994,1.868,2.529,4.38062,2.431569,2.107554,2.604,0.2321796954676556,-0.04828276727500724,0.0006060321077502347,,
Lithuania,,,,,,,,,,,,,,,,,,,,,0.3933266,0.38448780000000005,0.3623908,0.38448780000000005,0.38448780000000005,0.41400000000000003,0.338,0.311,0.393,0.452,0.373,0.326,0.295,0.417,0.41400000000000003,0.33930000000000005,0.3255,0.3532,0.32510000000000006,0.4205,0.4507,0.3971,0.42060000000000003,0.4019,0.4243,0.54,0.4799,0.4223,0.5212000000000001,0.3982,0.3496,0.45389999999999997,0.6023999999999999,0.45,0.34540000000000004,0.3001061407521365,-0.1335084579648701,-0.020363562850998274,0.0000698440695195107,,
Luxembourg,0.08641200000000004,0.07775900000000002,0.08775699999999997,0.08963199999999993,0.07799699999999987,0.08621400000000001,0.04872999999999994,0.05746200000000001,0.05073299999999992,0.07493899999999998,0.064745,0.040794,0.078625,0.07480500000000001,0.081656,0.08624200000000004,0.092202,0.08187,0.08073299999999994,0.08590799999999993,0.06961099999999998,0.08609099999999997,0.10008100000000003,0.09197000000000011,0.07006400000000002,0.07000000000000006,0.08400000000000007,0.06999999999999995,0.067,0.08599999999999997,0.08800000000000008,0.05999999999999994,0.08300000000000007,0.11499999999999999,0.08499999999999996,0.12350400000000006,0.11803200000000003,0.09973100000000001,0.07941999999999994,0.10405799999999998,0.092939,0.11131199999999997,0.11670199999999997,0.13211399999999995,0.1058389999999999,0.107661,0.06299999999999994,0.09830200000000011,0.11919500000000016,0.107788,0.09925300000000004,0.11541100000000015,0.08564900000000009,0.09277800000000003,0.1069150000000001,0.09367079957638702,-0.12626976167980763,0.0010120172145144934,0.000021800119854810912,,
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.001,0.002,0.037,0.085,0.10400000000000001,0.12,0.092,0.1,0.088,0.08,0.092,0.11231,0.090249,0.142393,0.117324,0.109636,0.07202300000000002,0.095732,0.088,0.105199,0.107,0.1,0.09722200000000002,0.10416700000000001,0.057,0.10438800000000001,0.114312,0.111925,0.093,0.100079,0.060757,0.072348,0.074182,0.046368000000000006,-0.3766505152812024,-0.026685039744720696,0.00001079128140252031,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,0.491,0.848,0.848,0.522,0.6950000000000001,0.801,0.85,0.9,1.083,1.389,1.17,0.626,0.757,1.374,1.482,1.492,1.6500000000000001,1.01,0.84,1.27,2.431,1.433,1.041,1.5839670000000001,1.2066510000000001,1.865193,1.897345,1.110279,1.791368,1.163674,1.2771430000000001,0.09451060885726248,-0.008705352974171854,0.00029723105383581337,,
